idCamion,idPedido,start_date,end_date,late
A104403D,2208AP009-002,2022-08-09 10:28:15.750364,2022-08-09 15:28:19.549816,0
A104403D,2118AP002-009,2022-08-09 15:28:19.549816,2022-08-09 19:04:11.236515,0
A121944A,2114AR090-005,2022-08-03 16:58:40.592370,2022-08-05 20:00:00,0
A103652A,2121AP010-004,2022-08-01 07:00:00,2022-08-01 09:16:48.581589,0
A104715B,2021AR117-003,2022-08-02 07:00:00,2022-08-02 11:14:43.392513,0
A121944A,2114AR021-003,2022-08-06 07:00:00,2022-08-06 10:15:15.015354,0
A103652A,2107AR164-054,2022-08-01 09:16:48.581589,2022-08-01 11:31:55.656342,0
A103652A,2107AR164-036,2022-08-01 11:31:55.656342,2022-08-01 13:57:22.737340,0
A103652A,2208AR164-001,2022-08-01 13:57:22.737340,2022-08-01 17:35:09.311313,0
A121944A,2116AR049-008,2022-08-06 10:15:15.015354,2022-08-06 12:57:09.610881,0
A103652A,2104AR049-005,2022-08-01 17:35:09.311313,2022-08-04 08:00:00,0
A103652A,2108AR094-001,2022-08-05 07:00:00,2022-08-05 09:39:02.064024,0
A103451C,2108AR253-001,2022-08-03 09:37:41.048486,2022-08-05 08:00:00,0
A103451C,2105AP003-001,2022-08-05 08:00:00,2022-08-05 10:31:26.785855,0
A103451C,2108AR153-001,2022-08-05 10:31:26.785855,2022-08-05 12:54:54.399337,0
A104715B,1908AR260-001,2022-08-02 11:14:43.392513,2022-08-02 16:33:06.959134,0
A119269A,2105AR089-011,2022-08-01 07:00:00,2022-08-01 11:38:02.715454,0
A119269A,2107AR164-068,2022-08-01 11:38:02.715454,2022-08-03 08:00:00,0
A113734C,2104AR040-002,2022-08-01 14:13:39.937644,2022-08-01 18:33:06.331233,0
A104715B,2107AR118-004,2022-08-02 16:33:06.959134,2022-08-04 20:00:00,0
A103451C,2107AR164-034,2022-08-05 12:54:54.399337,2022-08-05 15:14:48.352954,0
A103451C,2007AR327-002,2022-08-06 07:00:00.352954,2022-08-06 09:46:51.967637,0
A103451C,2204AR021-003,2022-08-06 09:46:51.967637,2022-08-06 13:40:26.160063,0
A103652A,2107AR118-008,2022-08-05 09:39:02.064024,2022-08-05 12:10:14.341584,0
A104715B,2107AR164-067,2022-08-05 07:00:00,2022-08-05 09:38:54.295715,0
A121944A,2117AR029-001,2022-08-06 12:57:09.610881,2022-08-06 16:30:52.225241,0
A103652A,2208AR163-013,2022-08-05 12:10:14.341584,2022-08-05 16:10:01.311690,0
A119269A,2212AR050-002,2022-08-03 08:00:00,2022-08-03 10:48:08.157613,0
A119269A,2107AR169-003,2022-08-03 10:48:08.157613,2022-08-03 14:18:22.954250,0
A103451C,2105AR101-003,2022-08-06 13:40:26.160063,2022-08-06 18:15:20.775952,0
A109742B,2006AP005-001,2022-08-03 07:00:00.285540,2022-08-03 11:59:27.929733,0
A104403D,2104AR035-021,2022-08-10 07:00:00.236515,2022-08-10 11:26:02.475369,0
A104403D,2208AR164-003,2022-08-10 11:26:02.475369,2022-08-13 08:00:00,0
A109742B,1905AR021-005,2022-08-03 11:59:27.929733,2022-08-05 08:00:00,0
A103652A,1905AR202-001,2022-08-05 16:10:01.311690,2022-08-07 08:00:00,0
A104403D,2204AP004-003,2022-08-14 07:00:00,2022-08-14 13:15:34.438382,0
A113734C,1902AR067-002,2022-08-03 07:00:00.331233,2022-08-03 14:48:07.351790,0
A104403D,1902AR067-004,2022-08-16 07:00:00.438382,2022-08-16 14:26:57.907791,0
A121944A,2103AR035-001,2022-08-07 07:00:00.225241,2022-08-07 12:50:13.864123,0
A109742B,2002AP003-001,2022-08-06 07:00:00,2022-08-06 13:52:40.224826,0
A109742B,2003AP002-002,2022-08-08 07:00:00.224826,2022-08-08 13:42:13.884787,0
A109742B,1803AR007-012,2022-08-09 07:00:00.884787,2022-08-11 08:00:00,0
A103652A,1903AR141-002,2022-08-08 07:00:00,2022-08-08 14:20:29.922726,0
A121944A,2003AR131-002,2022-08-08 07:00:00.864123,2022-08-10 08:00:00,0
A104715B,2102AR037-001,2022-08-05 09:38:54.295715,2022-08-05 14:55:14.933625,0
A104715B,2201AP002-004,2022-08-06 07:00:00.933625,2022-08-06 12:44:55.753329,0
A104403D,2202AP001-013,2022-08-17 07:00:00.907791,2022-08-17 13:59:44.319859,0
A109742B,2102AR027-006,2022-08-11 08:00:00,2022-08-11 13:39:00.436983,0
A121944A,1901AR032-003,2022-08-12 07:00:00,2022-08-15 08:00:00,0
A104715B,2203AZ013-003,2022-08-06 12:44:55.753329,2022-08-06 16:59:31.642775,0
A102879A,2005AR124-004,2022-08-01 07:00:00,2022-08-03 08:00:00,0
A104403D,2202AR007-006,2022-08-18 07:00:00.319859,2022-08-18 13:41:32.089535,0
A104715B,2201AP003-005,2022-08-08 07:00:00.642775,2022-08-10 08:00:00,0
A113734C,2005AR125-001,2022-08-04 07:00:00.351790,2022-08-04 13:35:04.294836,0
A113734C,2107AR164-053,2022-08-04 13:35:04.294836,2022-08-04 17:27:31.775323,0
A102879A,2021AR079-001,2022-08-03 08:00:00,2022-08-05 08:00:00,0
A113734C,2201AP002-001,2022-08-05 07:00:00.775323,2022-08-07 08:00:00,0
A103451C,2209AR049-005,2022-08-08 07:00:00.775952,2022-08-08 10:59:50.281045,2
AA9001G,2117AP033-009,2022-08-01 09:20:57.061539,2022-08-01 15:06:37.971496,0
A113734C,2200AR029-001,2022-08-08 07:00:00,2022-08-08 15:24:48.591584,0
A102879A,1913AP001-001,2022-08-05 08:00:00,2022-08-05 10:22:00.848682,1
A102879A,2006AP004-001,2022-08-06 07:00:00.848682,2022-08-06 11:46:53.152447,0
AA9001G,2200AR035-001,2022-08-02 07:00:00.971496,2022-08-02 16:03:59.330586,0
A102879A,2203AR016-003,2022-08-06 11:46:53.152447,2022-08-06 18:05:30.007360,3
AA9001G,2108AR182-001,2022-08-03 07:00:00.330586,2022-08-03 10:52:39.102294,2
A119269A,2002AR056-001,2022-08-05 07:00:00.954250,2022-08-07 08:00:00,1
AA9001G,2008AR015-002,2022-08-03 10:52:39.102294,2022-08-03 15:14:19.806489,2
AA9001G,2102AR027-002,2022-08-04 07:00:00.806489,2022-08-04 14:08:27.905944,0
A102879A,1905AP005-004,2022-08-07 07:00:00.007360,2022-08-09 08:00:00,3
A103451C,2003AP002-003,2022-08-08 10:59:50.281045,2022-08-10 08:00:00,6
AA9001G,2116AR049-013,2022-08-04 14:08:27.905944,2022-08-04 17:36:35.261297,3
A113734C,1912AP008-005,2022-08-10 07:00:00.591584,2022-08-10 10:40:36.467435,6
A113734C,1905AR202-001,2022-08-10 10:40:36.467435,2022-08-13 08:00:00,0
