"idPedido","prioridad","lonCarga","latCarga","categoria","lonDescarga","latDescarga","startSlot","endSlot","lastDate"
"2014AP010-008",0,-8.68164,42.79204,"M2",-8.18435,43.27538,"08:00","12:00","2022-08-24"
"2107AR100-006",0,-7.68971,43.55309,"M3",-8.3993,43.24054,"08:00","12:00","2022-08-27"
"2116AR049-009",0,-8.79311,42.29475,"M3",-8.53113,42.1398,"08:00","12:00","2022-08-23"
"2107AR100-016",0,-7.69034,43.54517,"M3",-8.29098,43.26751,"08:00","12:00","2022-08-25"
"2201AR004-002",0,-5.56355,43.49166,"M2",-7.82051,43.64743,"08:00","12:00","2022-08-23"
"2105AR057-006",0,-7.22828,43.34023,"M3",-8.82774,43.12356,"08:00","12:00","2022-08-25"
"2108AP002-005",0,-7.75313,43.6744,"M2",-7.98584,43.54128,"08:00","12:00","2022-08-12"
"2203AR016-005",0,-6.14761,43.4942,"M1",-7.56842,42.09604,"08:00","12:00","2022-08-16"
"2107AR100-017",0,-7.69105,43.54414,"M3",-8.29113,43.26757,"08:00","12:00","2022-08-15"
"2104AR040-004",0,-7.08454,43.40384,"M3",-8.77134,42.57804,"08:00","12:00","2022-08-07"
"2209AR049-001",0,-7.96999,43.39242,"M1",-8.56873,42.49015,"08:00","12:00","2022-08-13"
"2103AR088-001",0,-6.28,43.42153,"M3",-8.69959,42.31384,"08:00","12:00","2022-08-23"
"2118AP002-006",0,-8.12269,42.48647,"M1",-7.7002,43.3627,"08:00","12:00","2022-09-08"
"2103AR082-001",0,-6.39651,43.52391,"M3",-8.56001,42.38777,"08:00","12:00","2022-08-18"
"2117AP033-008",0,-8.48043,42.19525,"M2",-7.79496,43.6311,"08:00","12:00","2022-08-13"
"2108AR060-002",0,-8.04372,43.6321,"M3",-7.99844,43.61647,"08:00","12:00","2022-08-04"
"2200AR002-001",0,-4.30369,43.22406,"M2",-8.085,43.57772,"08:00","12:00","2022-08-25"
"1905AR021-005",0,-7.05558,43.50188,"M2",-8.4504,42.40371,"08:00","12:00","2022-08-14"
"2003AP002-003",0,-6.16189,43.47454,"M2",-8.87544,42.9246,"08:00","12:00","2022-08-04"
"2014AP001-006",0,-8.76385,42.69065,"M2",-8.52985,43.10847,"08:00","12:00","2022-08-06"
"2201AP005-001",0,-4.63039,43.39019,"M2",-7.81537,43.64339,"08:00","12:00","2022-08-13"
"2212AP009-006",0,-8.93712,43.24733,"M1",-8.56519,42.96731,"08:00","12:00","2022-09-05"
"2208AR163-014",0,-7.82051,43.62346,"M1",-8.54272,42.41114,"08:00","12:00","2022-08-02"
"1905AR164-002",0,-7.05616,43.50222,"M2",-8.54375,42.42788,"08:00","12:00","2022-08-02"
"2212AP009-010",0,-8.93672,43.24814,"M1",-8.56365,42.9671,"08:00","12:00","2022-08-21"
"2116AR059-004",0,-8.64409,42.37689,"M3",-8.57207,42.17849,"08:00","12:00","2022-08-08"
"2209AR030-002",0,-7.98574,43.41008,"M1",-8.56692,42.49752,"08:00","12:00","2022-08-16"
"2116AR068-001",0,-8.64582,42.38312,"M3",-8.50225,42.30713,"08:00","12:00","2022-08-06"
"2116AR066-001",0,-8.64579,42.38317,"M3",-8.50423,42.30794,"08:00","12:00","2022-08-29"
"2103AR072-002",0,-6.02463,43.46772,"M3",-8.52948,42.4048,"08:00","12:00","2022-08-27"
"2108AR252-003",0,-7.981,43.50368,"M3",-7.06397,43.48186,"08:00","12:00","2022-08-29"
"2103AR088-003",0,-6.2793,43.42229,"M2",-7.83036,43.55986,"08:00","12:00","2022-08-10"
"2005AR124-004",0,-7.05346,43.50562,"M2",-8.99661,42.63677,"08:00","12:00","2022-08-13"
"2108AR177-001",0,-7.88135,43.70262,"M3",-7.68583,43.55325,"08:00","12:00","2022-08-13"
"2112AP002-005",0,-8.71723,43.0011,"M2",-7.91451,43.49227,"08:00","12:00","2022-08-03"
"2112AP002-004",0,-8.71917,43.0016,"M2",-7.92113,43.4974,"08:00","12:00","2022-08-24"
"1808AR188-021",0,-8.01785,43.55307,"M3",-7.6978,43.00342,"08:00","12:00","2022-08-26"
"2112AP002-016",0,-8.72386,43.00114,"M2",-8.01064,43.632,"08:00","12:00","2022-08-02"
"2210AZ033-003",0,-8.45515,43.32357,"M1",-8.5799,42.50774,"08:00","12:00","2022-08-19"
"1907AR441-005",0,-7.69152,43.54797,"M2",-8.58989,42.67921,"08:00","12:00","2022-09-14"
"2210AZ033-001",0,-8.45522,43.32152,"M1",-8.58046,42.51264,"08:00","12:00","2022-08-10"
"2210AR050-001",0,-8.27654,43.2174,"M1",-8.57839,42.50727,"08:00","12:00","2022-09-03"
"2208AR189-001",0,-7.96732,43.49064,"M1",-8.77342,42.4241,"08:00","12:00","2022-09-03"
"2208AR128-002",0,-7.96215,43.63966,"M1",-8.6668,42.25406,"08:00","12:00","2022-08-06"
"2013AP004-006",0,-8.72817,42.98866,"M2",-8.51576,43.09251,"08:00","12:00","2022-08-12"
"2105AP003-007",0,-7.19887,43.36948,"M1",-7.89653,43.00253,"08:00","12:00","2022-09-08"
"2113AR061-001",0,-8.60843,42.80551,"M3",-7.82221,42.81681,"08:00","12:00","2022-08-09"
"2006AP005-001",0,-7.38911,43.61098,"M2",-8.3564,42.86035,"08:00","12:00","2022-08-11"
"2108AP001-006",0,-7.74989,43.68093,"M2",-7.92802,43.59007,"08:00","12:00","2022-09-04"
"2113AR062-002",0,-8.59517,42.89886,"M3",-7.74992,42.80691,"08:00","12:00","2022-09-03"
"2210AR048-001",0,-8.1128,43.08649,"M1",-8.5752,42.50364,"08:00","12:00","2022-09-06"
"2210AR040-001",0,-8.14598,43.06612,"M1",-8.5753,42.50298,"08:00","12:00","2022-09-03"
"2210AR032-006",0,-8.10391,43.14607,"M1",-8.57436,42.50136,"08:00","12:00","2022-08-14"
"1901AR002-013",0,-5.57764,43.4794,"M2",-8.00429,42.54856,"08:00","12:00","2022-08-20"
"1901AR002-012",0,-5.58025,43.47995,"M2",-8.00484,42.54794,"08:00","12:00","2022-09-11"
"1901AR001-002",0,-5.43552,43.44789,"M2",-8.00449,42.54529,"08:00","12:00","2022-08-19"
"1901AR002-010",0,-5.58316,43.48181,"M2",-8.00561,42.5461,"08:00","12:00","2022-08-08"
"2200AZ005-003",0,-3.95552,43.38234,"M1",-8.0002,42.73199,"08:00","12:00","2022-08-29"
"2107AR164-013",0,-7.71054,43.49981,"M3",-8.23947,43.26248,"08:00","12:00","2022-08-24"
"2200AZ025-001",0,-4.1394,43.31298,"M1",-8.0006,42.73201,"08:00","12:00","2022-08-26"
"2113AP007-001",0,-8.59794,42.79243,"M2",-8.00967,43.62013,"08:00","12:00","2022-08-07"
"2208AR102-005",0,-8.00801,43.62528,"M1",-8.80988,42.27772,"08:00","12:00","2022-08-12"
"2008AR059-003",0,-7.7943,43.70266,"M2",-8.72926,43.00775,"08:00","12:00","2022-08-21"
"2108AR111-001",0,-7.94738,43.51443,"M3",-7.92149,43.64879,"08:00","12:00","2022-08-07"
"2107AR125-001",0,-7.61845,43.65426,"M3",-8.25431,43.29556,"08:00","12:00","2022-08-23"
"1908AR208-001",0,-7.80437,43.65063,"M2",-8.59181,42.67671,"08:00","12:00","2022-08-06"
"1908AR078-003",0,-8.11732,43.54402,"M2",-8.5905,42.67702,"08:00","12:00","2022-08-01"
"2011AR111-001",0,-8.43519,43.25819,"M3",-8.48926,42.2761,"08:00","12:00","2022-09-06"
"2009AR054-004",0,-8.14637,43.37005,"M3",-8.3221,42.16154,"08:00","12:00","2022-08-02"
"2009AR054-005",0,-8.14605,43.36975,"M3",-8.32832,42.16052,"08:00","12:00","2022-08-23"
"2003AR019-001",0,-6.02499,43.46682,"M3",-8.22565,42.24272,"08:00","12:00","2022-08-08"
"2108AR046-001",0,-8.2023,43.59104,"M2",-7.78121,43.65952,"08:00","12:00","2022-08-25"
"2117AR145-012",0,-8.48838,42.28078,"M2",-8.0093,43.62614,"08:00","12:00","2022-08-29"
"2002AP004-001",0,-5.99209,43.34842,"M2",-8.64805,42.89898,"08:00","12:00","2022-08-13"
"1707AR187-001",0,-7.62696,43.66608,"M2",-8.69542,42.79543,"08:00","12:00","2022-08-28"
"2104AR038-003",0,-7.06543,43.39245,"M3",-8.54666,42.48625,"08:00","12:00","2022-08-26"
"1907AR341-001",0,-7.69223,43.54698,"M2",-8.5896,42.67962,"08:00","12:00","2022-08-02"
"2108AR132-003",0,-7.78508,43.68301,"M3",-8.30987,43.48849,"08:00","12:00","2022-08-19"
"2105AP003-003",0,-7.19944,43.3637,"M1",-7.74749,43.23986,"08:00","12:00","2022-08-18"
"2107AR100-009",0,-7.68568,43.54744,"M3",-8.62419,43.26853,"08:00","12:00","2022-08-04"
"1808AR366-005",0,-7.72173,43.63054,"M2",-7.84815,42.84215,"08:00","12:00","2022-08-08"
"2002AP005-002",0,-5.9743,43.35517,"M2",-8.64821,42.89897,"08:00","12:00","2022-08-20"
"2104AR027-001",0,-6.90756,43.48701,"M2",-7.85625,43.6393,"08:00","12:00","2022-08-15"
"2106AR065-016",0,-7.35487,43.59178,"M3",-8.48835,43.27927,"08:00","12:00","2022-09-11"
"2204AR020-003",0,-7.06038,43.39608,"M0",-8.03683,42.51142,"08:00","12:00","2022-08-02"
"2104AR035-010",0,-7.01563,43.49517,"M3",-8.62609,42.40563,"08:00","12:00","2022-08-12"
"2212AP008-009",0,-8.93715,43.24759,"M1",-8.08221,42.94395,"08:00","12:00","2022-09-04"
"1907AR340-006",0,-7.69228,43.54989,"M2",-8.58942,42.6797,"08:00","12:00","2022-08-14"
"2114AP012-001",0,-8.91095,42.88708,"M1",-7.70404,43.35752,"08:00","12:00","2022-09-09"
"2208AR180-007",0,-8.02315,43.70409,"M1",-8.59033,42.49001,"08:00","12:00","2022-08-10"
"2109AR032-011",0,-8.01181,43.22518,"M3",-7.09887,43.42198,"08:00","12:00","2022-08-21"
"1803AR007-012",0,-6.08522,43.44158,"M2",-7.1621,42.94496,"08:00","12:00","2022-08-21"
"2208AR180-004",0,-8.02476,43.70535,"M1",-8.58588,42.4734,"08:00","12:00","2022-09-09"
"2107AR100-019",0,-7.68851,43.54467,"M2",-7.82579,43.64451,"08:00","12:00","2022-09-14"
"1907AR441-025",0,-7.68834,43.54591,"M2",-8.58991,42.6779,"08:00","12:00","2022-08-18"
"2117AR145-007",0,-8.47661,42.27944,"M2",-8.12882,43.5228,"08:00","12:00","2022-08-02"
"2103AR056-001",0,-6.11506,43.45793,"M3",-8.42177,42.33708,"08:00","12:00","2022-09-10"
"2021AR079-001",0,-7.13087,43.07985,"M2",-8.19355,43.15643,"08:00","12:00","2022-08-07"
"2014AR096-004",0,-8.72122,42.73007,"M3",-8.74051,42.11094,"08:00","12:00","2022-08-04"
"2210AR049-003",0,-8.26007,43.20705,"M1",-8.57533,42.50387,"08:00","12:00","2022-09-11"
"2103AR033-001",0,-6.08613,43.48093,"M3",-8.48248,42.39855,"08:00","12:00","2022-09-14"
"2202AR007-001",0,-5.89114,43.51419,"M1",-8.04507,42.47863,"08:00","12:00","2022-08-06"
"2001AP001-005",0,-4.94599,43.43598,"M2",-8.90017,42.70495,"08:00","12:00","2022-08-01"
"2207AP007-002",0,-7.69939,43.58717,"M1",-8.68906,42.24089,"08:00","12:00","2022-08-08"
"2107AR164-101",0,-7.69535,43.51483,"M3",-7.9435,43.63562,"08:00","12:00","2022-09-08"
"2121AP008-001",0,-7.46762,43.34131,"M1",-7.71329,43.36191,"08:00","12:00","2022-08-03"
"2102AR074-015",0,-5.83814,43.45167,"M2",-7.83503,43.55998,"08:00","12:00","2022-09-02"
"2104AR050-011",0,-7.08422,43.40536,"M3",-8.75215,43.15605,"08:00","12:00","2022-08-25"
"2212AR061-007",0,-8.72196,43.00641,"M1",-8.75228,43.15637,"08:00","12:00","2022-09-14"
"1901AR032-005",0,-5.2521,43.3922,"M2",-8.48968,42.28236,"08:00","12:00","2022-08-11"
"2118AP002-005",0,-8.12276,42.48642,"M1",-7.7067,43.36206,"08:00","12:00","2022-08-24"
"2108AR235-001",0,-8.01343,43.62697,"M3",-7.13967,43.47024,"08:00","12:00","2022-08-31"
"1905AR211-001",0,-7.20632,43.34395,"M2",-8.88322,42.48588,"08:00","12:00","2022-08-30"
"2014AR077-001",0,-8.83179,42.8391,"M3",-8.72237,42.10072,"08:00","12:00","2022-09-13"
"2014AR096-001",0,-8.71134,42.73212,"M3",-8.24336,42.16601,"08:00","12:00","2022-08-15"
"2212AR063-006",0,-8.73923,43.00053,"M1",-8.81941,43.1605,"08:00","12:00","2022-08-06"
"2212AR063-004",0,-8.7385,43.01977,"M1",-8.80316,43.14686,"08:00","12:00","2022-08-12"
"2104AR042-003",0,-7.09644,43.40991,"M3",-8.77322,42.84123,"08:00","12:00","2022-08-28"
"2109AR032-006",0,-8.0103,43.2296,"M3",-7.08229,43.45013,"08:00","12:00","2022-09-13"
"2108AR253-001",0,-7.80144,43.64829,"M3",-7.06995,43.41517,"08:00","12:00","2022-09-12"
"2110AR013-001",0,-8.18515,43.208,"M3",-7.09562,43.40887,"08:00","12:00","2022-09-04"
"2021AR116-001",0,-7.22144,43.23307,"M3",-8.84452,42.1006,"08:00","12:00","2022-08-27"
"2115AR019-002",0,-8.6078,42.4187,"M3",-8.27706,42.22023,"08:00","12:00","2022-08-30"
"2204AR020-013",0,-7.06043,43.42391,"M2",-7.13653,43.47864,"08:00","12:00","2022-09-10"
"2104AR035-008",0,-7.01362,43.49232,"M3",-8.75207,42.44376,"08:00","12:00","2022-09-02"
"2104AR035-007",0,-7.02037,43.49176,"M3",-8.75215,42.4436,"08:00","12:00","2022-09-01"
"2001AR002-001",0,-5.25254,43.39133,"M2",-8.90361,42.70744,"08:00","12:00","2022-09-05"
"2207AP005-003",0,-7.78801,43.439,"M1",-8.49057,42.08603,"08:00","12:00","2022-08-09"
"2200AR034-002",0,-3.49109,43.20939,"M1",-7.92876,42.82228,"08:00","12:00","2022-09-06"
"2011AR060-001",0,-8.38724,43.18616,"M1",-7.38662,43.08112,"08:00","12:00","2022-08-24"
"2204AR020-004",0,-7.06062,43.39584,"M2",-7.12936,43.47839,"08:00","12:00","2022-09-09"
"1907AR309-003",0,-7.62426,43.64794,"M2",-8.59189,42.67878,"08:00","12:00","2022-09-12"
"1907AR309-002",0,-7.62453,43.64795,"M2",-8.59006,42.67747,"08:00","12:00","2022-09-11"
"1806AR024-008",0,-7.48735,43.48555,"M0",-7.22841,43.10728,"08:00","12:00","2022-08-25"
"2212AP008-006",0,-8.93712,43.24733,"M1",-8.32545,42.90927,"08:00","12:00","2022-08-28"
"2204AR044-001",0,-7.01643,43.50642,"M2",-7.13337,43.4807,"08:00","12:00","2022-08-15"
"2212AR061-002",0,-8.75121,43.00827,"M1",-8.71635,43.01971,"08:00","12:00","2022-08-04"
"2102AR050-002",0,-5.81468,43.57233,"M2",-8.07067,43.27648,"08:00","12:00","2022-08-07"
"2107AR164-038",0,-7.70712,43.50578,"M3",-8.01836,43.66275,"08:00","12:00","2022-08-22"
"2116AP011-002",0,-8.64561,42.27165,"M2",-7.79532,43.62868,"08:00","12:00","2022-08-14"
"2111AR017-001",0,-8.40694,43.17014,"M2",-7.77764,43.65389,"08:00","12:00","2022-08-05"
"2212AR063-003",0,-8.72395,43.01358,"M1",-8.71766,43.13765,"08:00","12:00","2022-08-20"
"2114AR090-001",0,-8.84064,42.86485,"M3",-8.29386,42.18231,"08:00","12:00","2022-08-08"
"2107AR164-049",0,-7.70901,43.50636,"M3",-7.99612,43.56512,"08:00","12:00","2022-08-18"
"1803AR007-008",0,-6.08221,43.44156,"M2",-7.2723,42.9918,"08:00","12:00","2022-08-24"
"2108AR060-001",0,-8.04451,43.63165,"M3",-7.99682,43.61583,"08:00","12:00","2022-08-05"
"2203AP002-008",0,-6.46585,43.46509,"M2",-7.63991,43.60059,"08:00","12:00","2022-08-24"
"2104AR050-008",0,-7.0905,43.40818,"M3",-8.86062,43.06763,"08:00","12:00","2022-08-04"
"2200AZ025-002",0,-4.13764,43.31385,"M1",-8.0005,42.73201,"08:00","12:00","2022-08-21"
"2117AR021-001",0,-8.58596,42.17021,"M2",-7.79239,43.63274,"08:00","12:00","2022-09-12"
"2200AR037-002",0,-3.59671,43.43835,"M1",-7.98541,42.4606,"08:00","12:00","2022-08-07"
"1808AR188-022",0,-8.01844,43.55452,"M2",-7.48678,42.94679,"08:00","12:00","2022-08-26"
"2121AP022-002",0,-7.41537,43.35084,"M1",-7.74036,42.95802,"08:00","12:00","2022-09-02"
"2104AR035-006",0,-7.02176,43.49239,"M3",-8.51692,42.63082,"08:00","12:00","2022-08-25"
"2104AP001-002",0,-6.76161,43.54886,"M2",-7.91759,43.50292,"08:00","12:00","2022-08-07"
"2121AP012-003",0,-7.43365,43.33179,"M1",-7.75642,42.76874,"08:00","12:00","2022-08-23"
"2014AR107-001",0,-8.88933,42.7772,"M2",-8.15353,43.28398,"08:00","12:00","2022-08-19"
"1908AR260-010",0,-7.86326,43.69565,"M2",-8.59503,42.68134,"08:00","12:00","2022-08-01"
"1908AR260-007",0,-7.86424,43.69652,"M2",-8.59441,42.67693,"08:00","12:00","2022-08-03"
"2201AP003-006",0,-5.51824,43.48042,"M2",-7.82144,43.64876,"08:00","12:00","2022-09-02"
"2200AZ019-001",0,-3.39977,43.33234,"M2",-7.81745,43.64542,"08:00","12:00","2022-08-17"
"1707AR187-013",0,-7.61524,43.6624,"M2",-8.6716,42.79453,"08:00","12:00","2022-08-04"
"2116AR049-008",0,-8.79416,42.29547,"M3",-8.54701,42.14471,"14:00","18:00","2022-08-31"
"2116AR049-002",0,-8.78937,42.29172,"M3",-8.77778,42.04795,"14:00","18:00","2022-08-01"
"2115AR117-019",0,-8.51969,42.57087,"M3",-8.23601,42.23639,"14:00","18:00","2022-09-04"
"2115AR052-001",0,-8.45045,42.46776,"M3",-8.27237,42.22884,"14:00","18:00","2022-09-07"
"2112AR082-006",0,-8.77019,43.14324,"M3",-7.07077,42.99771,"14:00","18:00","2022-08-16"
"2204AR007-006",0,-7.00724,43.49905,"M2",-7.37201,43.63357,"14:00","18:00","2022-09-14"
"2204AP001-001",0,-6.7797,43.51286,"M2",-7.38839,43.65549,"14:00","18:00","2022-09-03"
"2103AR089-002",0,-6.16618,43.49027,"M2",-7.83776,43.56125,"14:00","18:00","2022-08-28"
"2011AR014-004",0,-8.42826,43.26858,"M2",-8.95047,43.09042,"14:00","18:00","2022-09-03"
"2001AP001-001",0,-4.94717,43.43583,"M2",-8.59571,42.67782,"14:00","18:00","2022-08-28"
"2208AR164-005",0,-7.84984,43.6513,"M1",-8.54531,42.40615,"14:00","18:00","2022-08-21"
"2121AP007-001",0,-7.46525,43.34092,"M1",-7.71391,43.36065,"14:00","18:00","2022-09-06"
"2121AP007-002",0,-7.46517,43.34048,"M1",-7.71384,43.36057,"14:00","18:00","2022-08-19"
"2115AP012-001",0,-8.51249,42.55424,"M2",-7.89081,43.70623,"14:00","18:00","2022-08-31"
"2108AR199-003",0,-8.00622,43.50542,"M3",-7.32431,43.57723,"14:00","18:00","2022-08-08"
"2015AP002-007",0,-8.5175,42.581,"M2",-8.21457,43.20142,"14:00","18:00","2022-08-11"
"1918AR015-002",0,-8.17341,42.54815,"M3",-7.56281,42.09546,"14:00","18:00","2022-08-12"
"2003AR131-001",0,-6.09798,43.47424,"M3",-8.60794,42.20422,"14:00","18:00","2022-09-04"
"2205AR010-002",0,-7.17241,43.50797,"M2",-7.15688,43.48726,"14:00","18:00","2022-08-20"
"2108AR089-008",0,-7.93823,43.64418,"M3",-7.9981,43.61632,"14:00","18:00","2022-08-21"
"2108AR054-006",0,-7.9086,43.67874,"M3",-8.15487,43.49094,"14:00","18:00","2022-08-25"
"2200AR030-001",0,-4.2646,43.25253,"M1",-7.89457,42.78701,"14:00","18:00","2022-08-30"
"2105AR104-002",0,-7.20391,43.46314,"M3",-8.72161,43.0089,"14:00","18:00","2022-08-10"
"1907AR442-006",0,-7.68629,43.54747,"M2",-8.59031,42.67716,"14:00","18:00","2022-08-20"
"2211AR084-001",0,-8.52967,43.3057,"M1",-8.5641,42.98891,"14:00","18:00","2022-09-14"
"2208AR102-001",0,-8.00787,43.62601,"M1",-8.55366,42.38116,"14:00","18:00","2022-08-04"
"2117AP033-001",0,-8.48155,42.20323,"M2",-7.78792,43.63253,"14:00","18:00","2022-08-15"
"2011AR017-001",0,-8.39611,43.28756,"M2",-8.9627,43.08961,"14:00","18:00","2022-09-11"
"2103AR026-002",0,-6.08072,43.48253,"M3",-8.69666,42.32243,"14:00","18:00","2022-08-29"
"1905AR021-001",0,-7.05516,43.50411,"M2",-8.4151,42.34119,"14:00","18:00","2022-08-19"
"1905AR021-003",0,-7.05539,43.50315,"M2",-8.55992,42.38756,"14:00","18:00","2022-08-31"
"2117AP011-003",0,-8.50303,42.27298,"M2",-7.7985,43.62959,"14:00","18:00","2022-08-21"
"2115AR117-018",0,-8.5197,42.5709,"M3",-8.47661,42.27944,"14:00","18:00","2022-08-25"
"2014AP010-005",0,-8.68431,42.78299,"M2",-8.18461,43.27483,"14:00","18:00","2022-09-02"
"2014AP001-014",0,-8.76228,42.69002,"M2",-8.56203,43.193,"14:00","18:00","2022-09-08"
"2003AR043-001",0,-6.46128,43.52343,"M2",-8.87844,42.92326,"14:00","18:00","2022-09-08"
"2102AR048-001",0,-5.91296,43.58722,"M3",-8.42191,42.19164,"14:00","18:00","2022-08-03"
"2108AR128-003",0,-8.00846,43.62606,"M3",-7.97948,43.483,"14:00","18:00","2022-08-07"
"2003AR127-003",0,-6.4217,43.54639,"M3",-8.59066,42.23708,"14:00","18:00","2022-08-29"
"2104AR044-004",0,-7.09378,43.41247,"M3",-8.95375,42.72282,"14:00","18:00","2022-08-21"
"2006AP005-002",0,-7.38799,43.60314,"M2",-8.37313,42.89637,"14:00","18:00","2022-09-01"
"1906AR067-009",0,-7.47521,43.50896,"M2",-8.5569,42.56343,"14:00","18:00","2022-08-19"
"2112AR082-005",0,-8.7746,43.14238,"M3",-7.25933,42.95468,"14:00","18:00","2022-09-14"
"2105AR089-005",0,-7.2251,43.41705,"M3",-8.80543,43.17341,"14:00","18:00","2022-09-03"
"2115AP015-002",0,-8.56578,42.48925,"M2",-7.81149,43.63766,"14:00","18:00","2022-08-22"
"1906AR145-011",0,-7.51547,43.48406,"M2",-8.55252,42.56072,"14:00","18:00","2022-08-13"
"2117AP040-002",0,-8.35769,42.26695,"M1",-7.70435,43.35345,"14:00","18:00","2022-09-01"
"1907AR441-015",0,-7.69271,43.54952,"M2",-8.58996,42.67883,"14:00","18:00","2022-08-02"
"2107AR164-054",0,-7.70835,43.50638,"M3",-8.02287,43.70351,"14:00","18:00","2022-09-03"
"2002AR067-001",0,-5.81727,43.58792,"M2",-8.8753,42.92532,"14:00","18:00","2022-08-15"
"2002AR026-006",0,-5.83993,43.51274,"M2",-8.87513,42.92632,"14:00","18:00","2022-08-04"
"2108AR173-001",0,-7.92563,43.59196,"M3",-7.60409,43.61604,"14:00","18:00","2022-08-23"
"2104AR048-001",0,-7.10071,43.40308,"M3",-8.56253,42.98664,"14:00","18:00","2022-08-20"
"1907AR256-013",0,-7.69347,43.54784,"M2",-8.67122,42.6214,"14:00","18:00","2022-09-06"
"2204AR021-005",0,-7.06887,43.42332,"M0",-8.06187,43.38103,"14:00","18:00","2022-08-22"
"2105AP002-003",0,-7.20166,43.36894,"M1",-7.50356,43.3739,"14:00","18:00","2022-09-08"
"2021AR112-002",0,-7.20284,43.22654,"M2",-8.19584,43.1577,"14:00","18:00","2022-09-04"
"2103AR077-002",0,-6.12192,43.53755,"M3",-8.55994,42.3876,"14:00","18:00","2022-09-04"
"2116AP006-001",0,-8.53328,42.41471,"M2",-7.83914,43.62547,"14:00","18:00","2022-08-24"
"2208AP009-001",0,-7.8443,43.55627,"M1",-8.74271,42.11122,"14:00","18:00","2022-08-30"
"2015AR093-006",0,-8.5755,42.49123,"M3",-8.74516,42.11152,"14:00","18:00","2022-09-10"
"2108AR263-001",0,-8.00041,43.61787,"M3",-7.08555,43.40515,"14:00","18:00","2022-09-11"
"2212AP009-005",0,-8.93717,43.24724,"M1",-8.56524,42.96669,"14:00","18:00","2022-08-14"
"2003AP002-002",0,-6.16189,43.47446,"M2",-8.87539,42.92483,"14:00","18:00","2022-08-25"
