idCamion,idPedido,start_date,end_date,late
A106626A,2212AP008-009,2022-08-01 11:20:44.940142,2022-08-03 08:00:00,0
A104096A,2104AR049-006,2022-08-02 07:00:00,2022-08-02 11:16:41.854038,0
A120540B,2112AP005-002,2022-08-01 10:06:24.507600,2022-08-01 12:03:04.022338,0
A110372A,2107AR164-011,2022-08-02 07:00:00,2022-08-02 10:24:36.035045,0
AA9001D,1901AR002-018,2022-08-01 09:06:51.929372,2022-08-01 14:11:09.511229,0
A121152A,2204AR007-006,2022-08-01 07:00:00,2022-08-01 10:00:36.907540,0
A120540B,2007AR177-008,2022-08-01 12:03:04.022338,2022-08-01 14:18:53.072179,0
A104715D,2006AR103-001,2022-08-02 07:00:00,2022-08-02 09:16:57.148211,0
A104967A,2102AR029-001,2022-08-02 07:00:00,2022-08-02 11:45:07.177044,0
A103652A,2111AR017-001,2022-08-01 10:03:23.471583,2022-08-04 08:00:00,0
A107070A,2112AP002-002,2022-08-01 07:00:00,2022-08-01 10:23:22.875283,0
A122190B,2117AP011-003,2022-08-01 07:00:00,2022-08-01 11:04:50.768115,0
A121152D,2204AP003-006,2022-08-01 13:04:29.024286,2022-08-01 16:55:53.051427,0
A101602D,2208AR163-008,2022-08-01 08:35:00.462416,2022-08-01 13:38:34.206872,0
A103761D,1905AP005-002,2022-08-02 07:00:00,2022-08-02 11:20:15.896913,0
A109742B,2106AR065-001,2022-08-01 11:19:34.422656,2022-08-01 15:39:01.270759,0
A103958A,2104AR048-001,2022-08-01 08:29:24.385159,2022-08-01 12:20:52.748383,0
A127796A,2201AP004-002,2022-08-03 07:00:00.896672,2022-08-03 13:31:27.242800,0
A103958A,1901AR002-013,2022-08-02 07:00:00.748383,2022-08-05 08:00:00,0
A101602D,2107AR118-004,2022-08-01 13:38:34.206872,2022-08-01 16:46:29.030713,0
A127810A,2204AR004-011,2022-08-01 11:24:28.179121,2022-08-01 13:13:14.225750,0
A129527B,1908AR260-007,2022-08-01 07:00:00,2022-08-01 10:06:05.557107,0
A102978A,2117AP024-001,2022-08-02 08:17:21.192043,2022-08-02 11:26:15.997656,0
A103296A,2006AP003-001,2022-08-01 10:05:39.344454,2022-08-01 14:23:02.360490,0
A126065A,2108AR123-001,2022-08-01 09:30:51.223657,2022-08-01 10:22:14.775750,0
A103698A,1808AR366-002,2022-08-02 07:00:00.528156,2022-08-02 09:06:54.790023,0
A103451F,1917AR144-011,2022-08-02 07:00:00,2022-08-02 10:31:23.261958,0
A140758A,1706AR059-001,2022-08-02 10:08:19.318870,2022-08-02 13:03:38.697814,0
A126065A,2204AP003-005,2022-08-01 10:22:14.775750,2022-08-01 12:51:33.108233,0
A121485A,1803AR007-006,2022-08-04 07:00:00,2022-08-04 11:47:48.841976,0
A121152A,2021AR112-003,2022-08-01 10:00:36.907540,2022-08-03 08:00:00,0
A103761A,2005AR130-002,2022-08-01 07:00:00,2022-08-01 11:57:59.202310,0
A125695C,2212AP008-007,2022-08-01 11:34:01.054055,2022-08-01 14:06:59.345171,0
A125695A,2211AR069-001,2022-08-01 13:24:22.840916,2022-08-01 16:29:41.487821,0
A104877A,2018AR016-003,2022-08-01 10:03:47.425855,2022-08-01 12:11:20.828909,0
A105422A,2112AR081-001,2022-08-03 07:00:00.166592,2022-08-03 13:36:04.775574,0
A104161B,2212AR061-001,2022-08-05 10:51:08.899081,2022-08-05 13:13:37.974604,0
A104403D,2001AZ001-002,2022-08-02 07:00:00,2022-08-02 13:07:41.412815,0
A103698A,2208AP008-002,2022-08-02 09:06:54.790023,2022-08-02 13:03:18.442664,0
A126065A,2116AR059-006,2022-08-01 12:51:33.108233,2022-08-01 15:30:17.527598,0
A121837B,2210AR032-002,2022-08-01 08:20:56.503494,2022-08-01 11:14:32.686017,0
A106058E,2109AR078-001,2022-08-02 07:00:00.648229,2022-08-02 08:47:20.446433,0
A102966A,2003AR127-002,2022-08-01 07:00:00,2022-08-01 12:57:01.551204,0
A103451A,2014AP001-015,2022-08-01 13:37:26.982292,2022-08-01 15:49:21.472407,0
A110385A,2204AR044-002,2022-08-01 13:40:05.270978,2022-08-03 08:00:00,0
A103451B,2011AR087-004,2022-08-01 07:00:00,2022-08-01 10:13:33.458666,0
A103328A,2204AR044-003,2022-08-01 07:00:00,2022-08-01 08:14:00.939950,0
A123070B,2117AR145-009,2022-08-02 07:00:00,2022-08-02 11:04:22.009840,0
A120540B,2117AP011-005,2022-08-01 14:18:53.072179,2022-08-01 18:13:13.729041,0
A103811C,2212AP007-003,2022-08-01 10:03:56.675628,2022-08-03 08:00:00,0
A121837B,2105AP002-013,2022-08-01 11:14:32.686017,2022-08-01 14:36:02.723595,0
A107070A,2105AR090-001,2022-08-01 10:23:22.875283,2022-08-01 13:03:51.186403,0
AA9001A,2212AP007-004,2022-08-01 11:35:10.188769,2022-08-01 15:04:54.088679,0
A118173B,2209AR038-001,2022-08-01 10:20:25.021967,2022-08-04 08:00:00,0
A103451E,2010AR086-001,2022-08-01 11:44:40.475047,2022-08-03 08:00:00,0
A115901A,2103AR089-002,2022-08-01 12:02:16.894798,2022-08-01 16:53:55.336262,0
A115178D,2116AR059-001,2022-08-01 07:00:00,2022-08-01 09:13:06.047607,0
A103652A,2117AR029-001,2022-08-05 07:00:00,2022-08-05 12:28:17.459285,0
A105422A,2105AR113-001,2022-08-04 07:00:00.775574,2022-08-04 11:46:10.397256,0
A121152B,2103AR039-001,2022-08-04 07:00:00.123475,2022-08-04 12:50:30.638802,0
A103958A,1912AP008-005,2022-08-05 08:00:00,2022-08-05 10:25:01.438104,1
AA9001G,2009AR054-003,2022-08-01 09:48:06.998447,2022-08-01 12:49:44.788874,0
A129921A,2105AP002-020,2022-08-01 11:15:40.037958,2022-08-01 13:23:11.477401,0
A113734C,2117AP040-001,2022-08-03 07:00:00.486465,2022-08-03 10:25:53.461688,0
AA9001C,2108AP002-002,2022-08-01 11:39:39.783616,2022-08-01 14:31:21.920491,0
A104715B,2010AR074-004,2022-08-04 09:36:26.800566,2022-08-04 11:43:49.875232,0
AA9001F,1907AR442-007,2022-08-01 10:12:52.462583,2022-08-01 13:04:40.467351,0
A129527B,2107AR164-040,2022-08-01 10:06:05.557107,2022-08-01 12:32:49.215273,0
A129527B,1918AR015-004,2022-08-01 12:32:49.215273,2022-08-04 08:00:00,0
AA9001F,1907AR341-003,2022-08-01 13:04:40.467351,2022-08-01 16:52:00.635720,0
A103451C,2107AR164-060,2022-08-01 09:20:01.147738,2022-08-01 11:06:16.751555,0
A130458A,2118AP002-004,2022-08-01 07:00:00,2022-08-01 10:18:24.938587,0
A127958B,2014AP001-001,2022-08-02 10:52:25.647502,2022-08-04 08:00:00,0
A121837A,2116AR053-001,2022-08-01 07:00:00,2022-08-01 09:16:48.006698,0
A104877A,2117AP033-009,2022-08-01 12:11:20.828909,2022-08-01 15:06:27.351367,0
A104715D,2209AR040-011,2022-08-02 09:16:57.148211,2022-08-04 08:00:00,0
A126065A,1905AR202-002,2022-08-03 07:00:00.527598,2022-08-03 11:34:12.536270,0
A129527B,2202AR007-004,2022-08-05 07:00:00,2022-08-07 08:00:00,0
A126065A,2200AR013-001,2022-08-04 07:00:00.536270,2022-08-04 16:59:39.167135,0
A103451G,2204AR007-003,2022-08-01 13:24:10.157470,2022-08-01 17:19:10.641655,0
A103451D,2203AP002-011,2022-08-01 10:13:15.021205,2022-08-01 14:03:14.191084,0
A106022A,2204AP002-006,2022-08-01 09:46:03.801492,2022-08-01 11:55:50.589634,0
AA9001D,2107AR187-001,2022-08-01 14:11:09.511229,2022-08-03 08:00:00,0
A103958A,2108AR128-004,2022-08-06 07:00:00.438104,2022-08-06 09:14:57.611719,0
A101602A,2210AR040-001,2022-08-01 07:00:00,2022-08-01 10:19:08.875148,0
A103811A,2106AR065-016,2022-08-05 07:00:00,2022-08-05 09:55:45.685135,0
A139955A,2001AR037-001,2022-08-02 07:00:00.687102,2022-08-02 13:34:18.785266,0
A103328A,2208AR163-016,2022-08-01 08:14:00.939950,2022-08-01 11:54:47.228620,0
A126065A,1913AP001-003,2022-08-05 07:00:00.167135,2022-08-05 08:41:12.414066,0
A104967B,2104AR042-007,2022-08-01 09:18:15.536312,2022-08-04 08:00:00,0
AA9001H,2208AR163-009,2022-08-01 08:20:39.915501,2022-08-01 11:39:53.828264,0
A103451B,2107AR164-033,2022-08-01 10:13:33.458666,2022-08-01 11:49:05.532517,0
A103451G,2204AR020-011,2022-08-02 07:00:00.641655,2022-08-02 10:38:44.965652,0
A121152A,2118AP002-007,2022-08-03 08:00:00,2022-08-03 11:21:53.252548,1
A106626B,2108AR161-002,2022-08-02 15:40:54.153491,2022-08-04 08:00:00,0
A127343A,2109AR025-001,2022-08-01 13:27:35.620641,2022-08-04 08:00:00,0
A104715E,1907AR256-001,2022-08-02 07:00:00.932271,2022-08-02 10:27:39.213885,0
A109742B,2113AR069-001,2022-08-01 15:39:01.270759,2022-08-01 18:01:36.278573,0
A106022A,2107AR108-009,2022-08-01 11:55:50.589634,2022-08-01 13:12:43.754050,0
A127898A,1908AR107-001,2022-08-01 09:10:29.052139,2022-08-04 08:00:00,0
A127898A,2108AR132-005,2022-08-04 08:00:00,2022-08-04 10:45:43.412279,0
A106058D,2102AR074-002,2022-08-01 07:00:00,2022-08-01 12:07:16.446023,0
A103761A,1906AR062-002,2022-08-01 11:57:59.202310,2022-08-01 16:28:46.080337,0
A125695C,2108AR182-002,2022-08-01 14:06:59.345171,2022-08-01 16:25:09.773375,0
A106626A,2007AR177-003,2022-08-03 08:00:00,2022-08-03 11:33:54.648902,0
A104877C,2002AP002-001,2022-08-01 07:00:00,2022-08-01 11:33:38.588485,0
A103451G,2204AP003-011,2022-08-02 10:38:44.965652,2022-08-05 08:00:00,1
A115178C,2111AR047-003,2022-08-02 12:16:01.305682,2022-08-02 14:57:10.159710,0
A119269A,2104AR049-001,2022-08-02 07:00:00.098510,2022-08-02 10:28:18.936882,0
A113734C,2209AR040-013,2022-08-03 10:25:53.461688,2022-08-03 13:24:33.516586,0
A103451F,1906AR164-001,2022-08-02 10:31:23.261958,2022-08-02 14:47:35.756999,0
A120540A,2111AR091-002,2022-08-01 09:42:31.121901,2022-08-01 13:06:12.937012,0
A104967A,2103AR077-001,2022-08-02 11:45:07.177044,2022-08-02 16:51:07.026597,0
A103958A,2003AP002-003,2022-08-06 09:14:57.611719,2022-08-08 08:00:00,4
A104967A,2107AR110-006,2022-08-03 07:00:00.026597,2022-08-03 10:03:31.859119,0
A104161B,2107AR198-001,2022-08-05 13:13:37.974604,2022-08-08 08:00:00,0
A116776A,2121AP013-004,2022-08-01 07:00:00,2022-08-01 10:49:16.117032,0
A106058D,2200AR006-003,2022-08-02 07:00:00.446023,2022-08-02 16:35:53.346000,0
A107070A,2105AP002-021,2022-08-01 13:03:51.186403,2022-08-01 16:01:51.555915,0
A123070A,1905AP004-007,2022-08-03 07:00:00.297006,2022-08-03 11:57:15.207970,0
A127343A,1902AR047-007,2022-08-05 07:00:00,2022-08-05 12:07:24.387635,0
A101602D,2200AR024-006,2022-08-03 07:00:00.030713,2022-08-03 16:24:40.264635,0
A121944A,2112AP002-021,2022-08-05 07:00:00.839202,2022-08-05 10:34:59.958677,0
A121152D,2105AR104-007,2022-08-02 07:00:00.051427,2022-08-02 09:36:42.645385,0
A121152B,1921AR011-002,2022-08-04 12:50:30.638802,2022-08-04 16:19:46.872235,0
A121152B,2115AR117-018,2022-08-04 16:19:46.872235,2022-08-04 17:35:22.027377,0
A107070A,1908AR107-004,2022-08-01 16:01:51.555915,2022-08-01 18:49:50.646513,0
A106058D,2003AR099-006,2022-08-03 07:00:00.346000,2022-08-03 12:05:53.818287,0
A115178D,2102AR074-010,2022-08-01 09:13:06.047607,2022-08-01 14:56:45.777814,0
A103698A,2212AP009-013,2022-08-02 13:03:18.442664,2022-08-02 16:15:48.483636,0
A119269A,2210AR032-005,2022-08-02 10:28:18.936882,2022-08-02 13:24:55.544284,0
A103451C,2212AR061-009,2022-08-01 11:06:16.751555,2022-08-01 13:42:02.806551,0
A123070A,2103AR032-001,2022-08-04 07:00:00.207970,2022-08-06 08:00:00,0
A126065A,2112AR157-003,2022-08-05 08:41:12.414066,2022-08-05 11:22:19.740836,0
A104715D,2111AR080-002,2022-08-04 08:00:00,2022-08-04 11:38:56.756399,0
AA9001G,1901AR032-003,2022-08-02 07:00:00.788874,2022-08-04 08:00:00,0
A129527A,2114AR030-001,2022-08-05 07:00:00,2022-08-05 09:06:45.408580,0
A130974A,2212AP008-003,2022-08-01 09:13:03.343086,2022-08-01 11:28:19.949004,0
A107070A,2121AP025-003,2022-08-02 07:00:00.646513,2022-08-02 10:26:02.024145,0
A110385A,2116AR059-002,2022-08-04 07:00:00,2022-08-04 10:11:23.530218,0
A104715D,2112AP002-013,2022-08-05 07:00:00.756399,2022-08-05 11:32:57.315594,0
A124517A,2015AP002-003,2022-08-01 07:00:00,2022-08-01 08:54:27.264364,0
A104967B,2107AR187-002,2022-08-04 08:00:00,2022-08-04 10:44:22.012874,0
A103958A,2108AR094-001,2022-08-08 08:00:00,2022-08-08 09:53:15.264915,0
A104967A,2210AR052-002,2022-08-03 10:03:31.859119,2022-08-03 12:35:49.317884,0
A127810A,2204AP003-009,2022-08-01 13:13:14.225750,2022-08-03 08:00:00,0
A124517A,1908AR208-002,2022-08-01 08:54:27.264364,2022-08-01 11:57:04.494308,0
A115178C,2121AP008-002,2022-08-02 14:57:10.159710,2022-08-02 16:57:34.187877,0
AA9001C,2204AR010-001,2022-08-01 14:31:21.920491,2022-08-03 08:00:00,0
A102978A,2112AP002-001,2022-08-02 11:26:15.997656,2022-08-02 14:45:41.565134,0
A107070A,2204AP003-012,2022-08-02 10:26:02.024145,2022-08-02 13:20:38.375236,0
A109742B,2105AP002-024,2022-08-03 07:00:00.278573,2022-08-03 10:45:53.308149,0
A124517A,2103AR060-003,2022-08-02 07:00:00.494308,2022-08-02 12:59:36.930555,0
A104967A,2202AR004-001,2022-08-03 12:35:49.317884,2022-08-03 17:58:25.774272,0
A104877C,2003AR013-001,2022-08-02 07:00:00.588485,2022-08-02 12:57:41.735795,0
A114833A,2206AP006-002,2022-08-01 07:00:00,2022-08-01 10:33:30.810196,0
A129527B,2211AP002-002,2022-08-07 08:00:00,2022-08-07 10:28:29.008447,0
A103811A,2108AP001-005,2022-08-05 09:55:45.685135,2022-08-05 11:50:19.968825,0
AA9001D,1907AR256-014,2022-08-04 07:00:00,2022-08-04 09:38:20.542385,0
A106626B,2002AR007-003,2022-08-05 07:00:00,2022-08-05 12:30:17.182880,0
A104715C,2200AR015-001,2022-08-03 07:00:00.919214,2022-08-03 17:29:41.473144,0
A104715E,2102AR027-005,2022-08-02 10:27:39.213885,2022-08-02 16:42:39.493371,0
A125695B,2103AR072-001,2022-08-02 07:00:00.569062,2022-08-02 13:02:32.384032,0
A109742B,2112AR157-001,2022-08-03 10:45:53.308149,2022-08-05 08:00:00,0
A104715B,2118AP002-006,2022-08-05 07:00:00.875232,2022-08-05 10:27:48.049216,0
A104161B,2209AR040-010,2022-08-08 08:00:00,2022-08-08 11:02:18.920642,2
AA9001H,2017AR027-001,2022-08-01 11:39:53.828264,2022-08-01 14:49:24.736875,0
A128208A,2108AR252-005,2022-08-05 13:22:45.072023,2022-08-07 08:00:00,0
A106626B,2002AR044-002,2022-08-06 07:00:00.182880,2022-08-06 13:44:39.161338,0
A113290A,2211AR060-001,2022-08-01 07:00:00,2022-08-01 08:59:53.528925,0
A103451C,1808AR366-005,2022-08-01 13:42:02.806551,2022-08-03 08:00:00,0
A103451F,2107AR100-007,2022-08-03 07:00:00.756999,2022-08-03 10:03:05.780106,0
A129757A,2208AR180-003,2022-08-01 09:39:38.492717,2022-08-01 14:14:08.247512,0
A129527B,2113AR062-001,2022-08-07 10:28:29.008447,2022-08-07 12:02:09.798984,1
A103811C,1908AR208-001,2022-08-03 08:00:00,2022-08-03 11:31:24.708896,0
A116776A,2108AR083-001,2022-08-01 10:49:16.117032,2022-08-01 12:46:37.586664,0
A127343A,2117AR145-014,2022-08-05 12:07:24.387635,2022-08-05 15:05:02.670225,3
A110372A,2117AP011-004,2022-08-02 10:24:36.035045,2022-08-04 08:00:00,0
A115178C,2211AR062-002,2022-08-03 07:00:00.187877,2022-08-03 09:57:10.020710,0
A106022A,2204AR021-004,2022-08-01 13:12:43.754050,2022-08-03 08:00:00,0
AA9001E,2208AR163-010,2022-08-01 07:00:00,2022-08-01 10:21:05.030157,0
A102879A,1907AR256-006,2022-08-03 08:00:00,2022-08-03 12:18:39.739486,0
A127810A,2208AR163-013,2022-08-03 08:00:00,2022-08-03 11:25:06.143513,0
A140758A,2200AR024-008,2022-08-03 07:00:00.697814,2022-08-03 17:03:44.589113,0
