idCamion,idPedido,start_date,end_date,late
A103698A,2008AR016-001,2022-08-02 07:00:00.708416,2022-08-02 12:53:43.162836,0
A114833A,2110AR013-001,2022-08-01 15:58:38.813996,2022-08-03 08:00:00,0
A114833A,2105AP002-004,2022-08-03 08:00:00,2022-08-03 10:02:52.225959,0
A111002A,2114AR089-001,2022-08-02 09:57:42.377126,2022-08-02 13:13:25.805697,0
A129921A,1815AR125-007,2022-08-02 15:28:08.549053,2022-08-02 18:13:32.291605,0
A125695A,2212AP008-014,2022-08-02 11:28:47.211493,2022-08-02 14:43:43.237841,0
A111002A,2001AP001-003,2022-08-03 07:00:00.805697,2022-08-06 08:00:00,0
A125695C,2205AR010-002,2022-08-01 13:01:26.361750,2022-08-01 16:23:38.646509,0
A110372B,2014AP010-007,2022-08-01 12:54:45.000639,2022-08-03 08:00:00,0
A129921A,2203AP002-001,2022-08-03 07:00:00.291605,2022-08-03 11:40:20.438653,0
A125695A,1917AR144-007,2022-08-02 14:43:43.237841,2022-08-02 17:58:19.041740,0
A120540A,2116AP006-001,2022-08-06 07:00:00,2022-08-06 10:53:34.976136,0
A110372B,2117AP033-001,2022-08-04 07:00:00,2022-08-04 12:09:59.254179,0
A140758A,2104AR035-015,2022-08-04 07:00:00.725676,2022-08-04 11:23:34.740658,0
A107070A,2210AR032-007,2022-08-01 10:12:35.318552,2022-08-01 13:22:55.749976,0
A115178C,2202AP001-006,2022-08-02 10:01:02.289057,2022-08-02 15:02:32.440782,0
A103328A,1907AR441-015,2022-08-05 07:00:00.571262,2022-08-05 12:06:52.105255,3
A103451B,1905AP004-003,2022-08-01 10:39:38.856865,2022-08-01 15:57:45.925697,0
A104403D,2210AR032-004,2022-08-04 07:00:00.007784,2022-08-04 10:20:30.271010,0
A104161B,2200AR030-001,2022-08-05 07:00:00.930151,2022-08-05 16:14:04.766856,0
A115178B,2011AR111-001,2022-08-03 14:27:57.709515,2022-08-05 08:00:00,0
A104715E,2002AP005-005,2022-08-02 07:00:00.474625,2022-08-02 14:33:25.610496,0
A115178C,1907AR341-004,2022-08-02 15:02:32.440782,2022-08-02 19:31:06.002162,0
A103451B,2204AR044-001,2022-08-01 15:57:45.925697,2022-08-04 08:00:00,0
A106058D,2104AR042-013,2022-08-03 07:00:00.692859,2022-08-03 12:24:06.128258,0
A124517A,1907AR341-014,2022-08-05 07:00:00.011285,2022-08-05 10:24:49.801528,0
A106022A,2014AP010-003,2022-08-01 18:01:50.702745,2022-08-01 21:47:43.740543,0
A111002A,2116AR049-013,2022-08-06 08:00:00,2022-08-06 10:43:56.569880,5
A106058D,2104AR044-004,2022-08-03 12:24:06.128258,2022-08-03 17:47:16.804496,0
A104715E,2120AP006-002,2022-08-02 14:33:25.610496,2022-08-05 08:00:00,0
A113290A,2104AR040-006,2022-08-02 07:00:00.700773,2022-08-02 11:02:02.018824,0
A103328A,2208AR163-005,2022-08-05 12:06:52.105255,2022-08-05 17:04:40.782794,1
A110372B,2208AR180-004,2022-08-04 12:09:59.254179,2022-08-06 08:00:00,0
A130458A,1907AR441-025,2022-08-01 13:13:53.992639,2022-08-03 08:00:00,0
A103698A,2108AP001-006,2022-08-02 12:53:43.162836,2022-08-04 08:00:00,0
A121152B,1808AR188-021,2022-08-05 08:00:00,2022-08-05 11:22:19.769444,0
A106058D,2212AP008-007,2022-08-04 07:00:00.804496,2022-08-04 09:50:06.138717,0
A106022A,2204AR010-002,2022-08-03 07:00:00.740543,2022-08-03 09:59:00.559371,0
A103451E,1902AR031-002,2022-08-01 10:36:50.409436,2022-08-01 16:58:24.726756,0
A110372B,2102AR072-002,2022-08-07 07:00:00,2022-08-07 15:16:55.705515,0
A114833A,1907AR309-003,2022-08-05 07:00:00.225959,2022-08-05 10:42:43.024809,0
A107070A,2108AZ064-001,2022-08-01 13:22:55.749976,2022-08-01 17:22:15.624054,0
A103451E,1802AR065-002,2022-08-02 07:00:00.726756,2022-08-02 13:26:21.815158,0
A109742B,2112AP002-018,2022-08-06 07:00:00,2022-08-06 10:36:32.091564,0
A114833A,2107AR164-049,2022-08-05 10:42:43.024809,2022-08-08 08:00:00,0
A130458A,2105AP003-009,2022-08-04 07:00:00,2022-08-04 11:05:34.409404,0
A115178B,2212AP009-010,2022-08-05 08:00:00,2022-08-05 11:24:26.389431,0
A103296A,2107AR164-054,2022-08-01 13:35:20.859348,2022-08-01 17:31:27.050673,0
A129921A,1907AR256-043,2022-08-03 11:40:20.438653,2022-08-03 15:09:02.579693,0
A104877A,2005AR124-003,2022-08-06 13:42:07.056876,2022-08-08 14:00:00,0
A125695C,2117AP024-001,2022-08-02 07:00:00.646509,2022-08-02 12:56:53.275181,0
A104715D,2104AP001-001,2022-08-08 09:26:12.671448,2022-08-08 12:33:45.204582,0
A107070A,2109AR077-001,2022-08-01 17:22:15.624054,2022-08-01 20:36:12.768185,0
AA9001F,2108AR252-003,2022-08-01 07:00:00,2022-08-01 09:56:36.198826,0
A107070A,2118AP002-007,2022-08-02 07:00:00.768185,2022-08-02 11:31:32.102233,0
A125695A,2208AR163-014,2022-08-04 07:00:00.041740,2022-08-04 11:57:28.307408,2
A129527A,2103AR088-001,2022-08-01 11:59:18.121643,2022-08-03 08:00:00,0
A129921A,2208AR102-001,2022-08-03 15:09:02.579693,2022-08-05 14:00:00,1
A105422A,2115AR054-003,2022-08-04 08:00:00,2022-08-04 10:52:15.690505,0
A103328A,1901AR002-012,2022-08-06 07:00:00.782794,2022-08-09 08:00:00,0
AA9001E,2113AP007-001,2022-08-01 16:01:43.015258,2022-08-03 08:00:00,0
A104715E,2117AR013-006,2022-08-06 07:00:00,2022-08-09 08:00:00,0
A103328A,2104AR050-009,2022-08-09 08:00:00,2022-08-09 11:47:38.014509,0
A104715D,2212AP008-009,2022-08-08 12:33:45.204582,2022-08-10 08:00:00,0
A125695A,2107AR130-002,2022-08-04 11:57:28.307408,2022-08-04 16:21:42.397851,0
A115178B,2002AP005-002,2022-08-06 07:00:00.389431,2022-08-09 08:00:00,0
AA9001G,2104AR028-001,2022-08-01 07:00:00,2022-08-01 11:34:14.355646,0
A112522A,2105AR089-003,2022-08-05 07:00:00,2022-08-05 12:09:10.181037,0
A125695C,2007AR177-005,2022-08-02 12:56:53.275181,2022-08-04 08:00:00,3
AA9001F,1917AR144-004,2022-08-01 09:56:36.198826,2022-08-01 14:28:28.989010,0
A111002A,2107AR169-003,2022-08-07 07:00:00.569880,2022-08-07 11:19:09.589170,0
A103296A,2014AP010-008,2022-08-01 17:31:27.050673,2022-08-03 08:00:00,0
A113290A,2212AR044-004,2022-08-02 11:02:02.018824,2022-08-02 13:14:07.672410,0
A103451E,2110AR005-001,2022-08-02 13:26:21.815158,2022-08-02 16:52:17.618143,0
A121152B,2212AP007-004,2022-08-05 11:22:19.769444,2022-08-05 14:54:00.580333,0
A103451B,2107AR164-038,2022-08-05 07:00:00,2022-08-05 09:39:26.684292,0
A103451B,2105AP002-016,2022-08-05 09:39:26.684292,2022-08-08 08:00:00,0
A104715D,2208AR211-004,2022-08-10 08:00:00,2022-08-10 11:44:09.900490,0
A103328A,1908AR260-002,2022-08-10 07:00:00.014509,2022-08-10 10:15:39.279894,0
A103296A,2105AR113-001,2022-08-04 07:00:00,2022-08-04 10:16:23.878019,0
A104161B,2108AP002-003,2022-08-06 07:00:00.766856,2022-08-06 09:47:56.970901,0
A129527A,2203AR016-013,2022-08-05 07:00:00,2022-08-05 12:45:19.958379,0
A104096A,1808AR366-006,2022-08-05 07:00:00,2022-08-05 09:40:38.941750,0
A103698A,2108AR111-001,2022-08-04 08:00:00,2022-08-04 09:55:09.067209,0
A106058D,2116AP011-002,2022-08-04 09:50:06.138717,2022-08-06 08:00:00,0
A109742B,2111AR097-001,2022-08-06 10:36:32.091564,2022-08-06 15:07:14.437210,0
A104877A,2107AR111-002,2022-08-10 07:00:00,2022-08-10 11:16:35.854330,0
A104403D,2107AR164-018,2022-08-04 10:20:30.271010,2022-08-04 14:08:02.788059,0
A110372B,2107AR164-066,2022-08-08 07:00:00.705515,2022-08-08 11:04:08.516922,0
AA9001E,2115AR054-005,2022-08-04 07:00:00,2022-08-04 10:51:25.007146,0
A115178B,2204AP001-002,2022-08-09 08:00:00,2022-08-09 12:19:36.973404,7
A125695C,2209AR040-009,2022-08-04 08:00:00,2022-08-04 11:36:28.212284,0
A114833A,2003AR013-002,2022-08-08 08:00:00,2022-08-08 14:04:01.688005,0
A129921A,2104AR036-003,2022-08-06 07:00:00,2022-08-06 12:53:58.997938,0
A113290A,2121AP015-003,2022-08-02 13:14:07.672410,2022-08-02 16:54:15.527486,0
A107070A,2011AR111-002,2022-08-02 11:31:32.102233,2022-08-02 15:18:32.202312,0
A129527A,2212AP009-001,2022-08-05 12:45:19.958379,2022-08-05 16:19:55.331056,0
A140758A,2110AR056-002,2022-08-04 11:23:34.740658,2022-08-06 08:00:00,0
A110372B,2003AP002-002,2022-08-08 11:04:08.516922,2022-08-08 16:52:37.745490,0
AA9001E,2204AR043-002,2022-08-04 10:51:25.007146,2022-08-04 15:16:58.893751,0
A104715D,2204AP001-001,2022-08-12 07:00:00.900490,2022-08-12 11:39:12.334758,0
A106022A,2001AP001-001,2022-08-03 09:59:00.559371,2022-08-03 17:01:59.642732,0
A103451E,1803AR007-001,2022-08-03 07:00:00.618143,2022-08-03 10:37:59.062358,0
A104096A,2202AP001-010,2022-08-05 09:40:38.941750,2022-08-05 15:31:39.472850,0
AA9001G,1902AR067-001,2022-08-02 07:00:00.355646,2022-08-02 15:00:41.872999,0
A120540A,2013AP004-006,2022-08-06 10:53:34.976136,2022-08-08 08:00:00,0
A114833A,2118AP002-010,2022-08-09 07:00:00.688005,2022-08-09 10:17:36.557020,0
A114833A,2014AP002-002,2022-08-09 10:17:36.557020,2022-08-09 14:03:59.196424,0
A129921A,2110AR056-006,2022-08-06 12:53:58.997938,2022-08-06 16:46:41.295566,0
A129527A,2116AR049-004,2022-08-05 16:19:55.331056,2022-08-05 19:15:05.779237,4
A121152B,2108AR129-001,2022-08-06 07:00:00.580333,2022-08-06 09:53:05.128311,1
A115178B,2209AR028-013,2022-08-10 07:00:00.973404,2022-08-10 10:29:23.158085,0
A110372B,2108AR132-005,2022-08-10 07:00:00.745490,2022-08-10 10:39:18.183637,0
A125695C,2116AR049-010,2022-08-04 11:36:28.212284,2022-08-04 14:01:19.545697,0
A104715D,2116AR049-002,2022-08-12 11:39:12.334758,2022-08-12 16:03:39.122201,11
A125695C,2212AR063-001,2022-08-05 07:00:00.545697,2022-08-05 09:54:26.084674,3
A104715D,2003AR127-001,2022-08-13 07:00:00.122201,2022-08-13 14:10:39.267901,0
A114833A,2014AR095-001,2022-08-09 14:03:59.196424,2022-08-09 17:09:15.310260,2
A104403D,2107AR164-045,2022-08-04 14:08:02.788059,2022-08-04 16:45:39.669458,0
A106022A,2103AR088-004,2022-08-04 07:00:00.642732,2022-08-04 12:10:18.294629,0
A104096A,2104AR035-023,2022-08-06 07:00:00.472850,2022-08-06 12:29:26.760563,0
A121152B,2203AR016-011,2022-08-06 09:53:05.128311,2022-08-06 14:13:42.681485,0
A129527A,2209AR040-008,2022-08-06 07:00:00.779237,2022-08-06 11:52:57.804432,0
A104403D,2210AR050-001,2022-08-04 16:45:39.669458,2022-08-06 08:00:00,0
A104403D,1607AR221-008,2022-08-07 07:00:00,2022-08-07 11:55:15.313521,0
A125695C,2005AR125-001,2022-08-05 09:54:26.084674,2022-08-05 15:22:45.399482,0
AA9001F,2107AR100-017,2022-08-01 14:28:28.989010,2022-08-03 08:00:00,0
A103451E,2115AP015-003,2022-08-03 10:37:59.062358,2022-08-03 15:36:14.144459,0
A124517A,2200AR024-011,2022-08-06 07:00:00.801528,2022-08-06 17:41:26.502868,0
AA9001G,2211AR084-001,2022-08-03 07:00:00.872999,2022-08-03 10:59:22.931451,0
A121152B,2107AR100-007,2022-08-06 14:13:42.681485,2022-08-06 16:50:53.651594,0
A109742B,2212AP008-008,2022-08-06 15:07:14.437210,2022-08-06 20:03:48.007876,0
A140758A,2014AP001-014,2022-08-06 08:00:00,2022-08-06 10:52:24.039478,0
A106022A,2113AR061-001,2022-08-04 12:10:18.294629,2022-08-06 08:00:00,0
A103328A,2115AR117-002,2022-08-10 10:15:39.279894,2022-08-10 12:31:48.324448,0
A106022A,2103AR030-001,2022-08-08 07:00:00,2022-08-08 11:57:57.796717,0
A140758A,2108AP001-011,2022-08-06 10:52:24.039478,2022-08-06 13:46:41.650933,0
A109742B,2102AR074-002,2022-08-08 07:00:00.007876,2022-08-08 12:31:32.736736,0
AA9001F,2115AR117-015,2022-08-03 08:00:00,2022-08-03 11:04:17.960926,0
A140758A,2014AR096-003,2022-08-07 07:00:00.650933,2022-08-07 10:57:56.004224,0
A104715E,1808AR366-007,2022-08-09 08:00:00,2022-08-09 10:41:38.702268,0
A103698A,1902AR031-002,2022-08-06 07:00:00.067209,2022-08-06 13:49:48.116280,0
A104161B,2117AR145-001,2022-08-06 09:47:56.970901,2022-08-06 15:25:44.419487,0
A115178B,2107AR100-016,2022-08-10 10:29:23.158085,2022-08-12 08:00:00,0
A104715E,2201AR006-001,2022-08-10 07:00:00.702268,2022-08-10 13:58:39.267893,0
A111002A,2209AR049-003,2022-08-07 11:19:09.589170,2022-08-07 14:43:37.983665,0
A104715D,2002AR044-002,2022-08-15 07:00:00.267901,2022-08-15 14:20:25.081212,0
AA9001G,2115AR117-013,2022-08-03 10:59:22.931451,2022-08-03 13:51:03.505311,0
A103698A,2212AP009-013,2022-08-06 13:49:48.116280,2022-08-06 17:33:05.113302,0
A130458A,2107AR164-059,2022-08-04 11:05:34.409404,2022-08-04 13:48:44.512704,2
A103451B,2108AR128-006,2022-08-08 08:00:00,2022-08-08 10:31:30.966365,0
A104877A,2112AP002-016,2022-08-10 11:16:35.854330,2022-08-13 08:00:00,11
A111002A,2121AP012-003,2022-08-07 14:43:37.983665,2022-08-10 08:00:00,0
A124517A,2105AP002-006,2022-08-07 07:00:00.502868,2022-08-07 09:27:41.710950,2
A129527A,2207AP006-001,2022-08-06 11:52:57.804432,2022-08-06 16:49:11.255164,0
A114833A,2208AR163-011,2022-08-10 07:00:00.310260,2022-08-10 12:43:42.498654,0
AA9001F,2212AP007-002,2022-08-04 07:00:00.960926,2022-08-04 10:14:31.188435,0
A129921A,2212AR063-003,2022-08-06 16:46:41.295566,2022-08-08 08:00:00,0
A113290A,2117AP040-001,2022-08-02 16:54:15.527486,2022-08-04 20:00:00,0
A112522A,2108AR169-001,2022-08-05 12:09:10.181037,2022-08-05 15:06:51.609451,0
A130458A,2015AP002-003,2022-08-04 13:48:44.512704,2022-08-04 17:55:16.379899,0
A103451B,2104AR050-008,2022-08-08 10:31:30.966365,2022-08-10 08:00:00,6
A125695C,2212AR063-006,2022-08-05 15:22:45.399482,2022-08-07 08:00:00,1
A124517A,2111AR088-001,2022-08-07 09:27:41.710950,2022-08-07 13:56:45.957899,0
A125695C,1905AP004-008,2022-08-09 07:00:00,2022-08-09 12:00:55.445507,0
A113290A,2018AZ078-003,2022-08-05 07:00:00,2022-08-05 10:32:40.772068,0
A104715D,2114AR066-002,2022-08-15 14:20:25.081212,2022-08-15 17:02:20.517549,14
A111002A,1907AR341-001,2022-08-11 07:00:00,2022-08-11 11:06:45.540372,9
A120540A,2107AR164-055,2022-08-08 08:00:00,2022-08-08 10:59:31.610018,0
A103451E,1908AR260-012,2022-08-03 15:36:14.144459,2022-08-03 18:52:01.334616,2
AA9001F,2104AR040-004,2022-08-04 10:14:31.188435,2022-08-06 08:00:00,0
A140758A,2103AR033-001,2022-08-07 10:57:56.004224,2022-08-09 08:00:00,0
A115178B,1908AR232-006,2022-08-12 08:00:00,2022-08-12 11:24:07.821749,0
A104877A,2111AR104-004,2022-08-13 08:00:00,2022-08-13 12:35:29.239858,0
A103451E,2104AR040-007,2022-08-05 07:00:00.334616,2022-08-05 12:00:54.039009,0
A112522A,2103AR050-001,2022-08-05 15:06:51.609451,2022-08-05 19:01:45.435648,0
A129921A,1901AR032-002,2022-08-10 07:00:00,2022-08-10 15:12:09.541342,2
A129527A,1806AR024-008,2022-08-07 07:00:00.255164,2022-08-07 11:14:17.658777,0
A115178B,2205AZ076-001,2022-08-13 07:00:00.821749,2022-08-13 12:54:18.381806,0
A104096A,2117AP011-008,2022-08-06 12:29:26.760563,2022-08-06 16:29:46.941740,0
A111002A,2210AR049-001,2022-08-11 11:06:45.540372,2022-08-11 14:29:33.603789,2
A130458A,2111AR027-001,2022-08-04 17:55:16.379899,2022-08-06 14:00:00,0
A103451E,2111AR087-001,2022-08-05 12:00:54.039009,2022-08-05 16:26:17.696048,0
AA9001G,2203AP002-006,2022-08-03 13:51:03.505311,2022-08-03 19:02:06.785011,0
A109742B,2201AR004-002,2022-08-08 12:31:32.736736,2022-08-10 08:00:00,0
A107070A,1803AR007-012,2022-08-03 07:00:00.202312,2022-08-05 08:00:00,0
A130458A,2002AP006-001,2022-08-07 07:00:00,2022-08-07 12:39:26.879433,0
AA9001E,2120AP006-002,2022-08-04 15:16:58.893751,2022-08-06 08:00:00,0
A113290A,2105AR089-005,2022-08-05 10:32:40.772068,2022-08-05 15:46:59.040991,0
A105422A,2208AP008-010,2022-08-04 10:52:15.690505,2022-08-04 16:41:54.571559,3
A130458A,2107AR189-001,2022-08-07 12:39:26.879433,2022-08-07 16:26:50.853674,0
A111002A,2110AR052-002,2022-08-11 14:29:33.603789,2022-08-11 17:51:47.245870,0
AA9001E,1905AR021-001,2022-08-07 07:00:00,2022-08-07 11:21:50.576307,0
A111002A,1921AR089-006,2022-08-13 07:00:00.245870,2022-08-13 11:25:38.761460,0
A129527A,2104AR035-010,2022-08-07 11:14:17.658777,2022-08-10 08:00:00,0
A104096A,2105AP002-017,2022-08-06 16:29:46.941740,2022-08-06 19:09:52.785229,0
A103451E,2102AR074-001,2022-08-05 16:26:17.696048,2022-08-08 20:00:00,0
AA9001E,1908AR129-003,2022-08-07 11:21:50.576307,2022-08-07 15:59:12.103240,1
A130458A,2002AP002-002,2022-08-09 07:00:00.853674,2022-08-09 12:57:39.384319,0
A106022A,2110AR027-002,2022-08-08 11:57:57.796717,2022-08-08 15:21:57.926850,0
A103451E,1907AR340-004,2022-08-09 07:00:00,2022-08-09 10:20:30.626276,0
A104715D,2111AR080-002,2022-08-16 07:00:00.517549,2022-08-16 12:04:32.999278,1
A130458A,2112AP005-001,2022-08-09 12:57:39.384319,2022-08-09 16:04:40.223862,0
A113290A,2009AR054-003,2022-08-05 15:46:59.040991,2022-08-05 19:38:29.719843,0
AA9001E,1912AP008-004,2022-08-07 15:59:12.103240,2022-08-09 14:00:00,0
A104715D,1907AR341-005,2022-08-16 12:04:32.999278,2022-08-16 16:31:29.075909,0
A104403D,2001AR002-001,2022-08-09 07:00:00.313521,2022-08-11 08:00:00,0
A106022A,2008AR074-001,2022-08-08 15:21:57.926850,2022-08-08 18:47:28.571096,0
A129527A,2009AR054-002,2022-08-10 08:00:00,2022-08-10 12:36:24.906739,0
AA9001F,2210AR032-002,2022-08-06 08:00:00,2022-08-06 11:37:31.142547,0
