"idPedido","idCamion"
"2200AR029-001","A104715C"
"2200AR029-001","A104877C"
"2200AR029-001","A106022A"
"2200AR029-001","A106058E"
"2200AR029-001","A120540A"
"2200AR029-001","A121944A"
"2200AR029-001","A123070A"
"2108AR111-002","A103296A"
"2108AR111-002","A103958A"
"2108AR111-002","A104403D"
"2108AR111-002","A140758A"
"2108AR153-001","A103296A"
"2108AR153-001","A103958A"
"2108AR153-001","A104403D"
"2108AR153-001","A140758A"
"1907AR341-003","A103304A"
"1907AR341-003","A103451A"
"1907AR341-003","A103451C"
"1907AR341-003","A103451D"
"1907AR341-003","A103652A"
"1907AR341-003","A103761A"
"1907AR341-003","A104096A"
"1907AR341-003","A104715C"
"1907AR341-003","A104877C"
"1907AR341-003","A106022A"
"1907AR341-003","A106058E"
"1907AR341-003","A120540A"
"1907AR341-003","A121944A"
"1907AR341-003","A123070A"
"2204AR021-003","A103451C"
"2204AR021-003","A104715C"
"2204AR021-003","A106022A"
"2204AR021-003","A125695C"
"2212AR041-001","A103451A"
"2212AR041-001","A103451C"
"2212AR041-001","A103451D"
"2212AR041-001","A103761A"
"2212AR041-001","A104096A"
"2212AR041-001","A104715C"
"2212AR041-001","A104877C"
"2212AR041-001","A106058E"
"2212AR041-001","A119269A"
"2212AR041-001","A120540A"
"2212AR041-001","A121944A"
"2212AR041-001","A125695C"
"2105AP003-001","A103451A"
"2105AP003-001","A103451C"
"2105AP003-001","A103451D"
"2105AP003-001","A103761A"
"2105AP003-001","A104096A"
"2105AP003-001","A104715C"
"2105AP003-001","A104877C"
"2105AP003-001","A106058E"
"2105AP003-001","A119269A"
"2105AP003-001","A120540A"
"2105AP003-001","A121944A"
"2105AP003-001","A125695C"
"2204AP004-003","A103451A"
"2204AP004-003","A103451C"
"2204AP004-003","A103451D"
"2204AP004-003","A103761A"
"2204AP004-003","A104096A"
"2204AP004-003","A104715C"
"2204AP004-003","A104877C"
"2204AP004-003","A106058E"
"2204AP004-003","A119269A"
"2204AP004-003","A120540A"
"2204AP004-003","A121944A"
"2204AP004-003","A125695C"
"2008AR015-002","A103296A"
"2008AR015-002","A103958A"
"2008AR015-002","A104403D"
"2008AR015-002","A140758A"
"2110AR056-006","A103451C"
"2110AR056-006","A104715C"
"2110AR056-006","A106022A"
"2110AR056-006","A125695C"
"1906AR154-001","A103304A"
"1906AR154-001","A103451A"
"1906AR154-001","A103451C"
"1906AR154-001","A103451D"
"1906AR154-001","A103652A"
"1906AR154-001","A103761A"
"1906AR154-001","A104096A"
"1906AR154-001","A104715C"
"1906AR154-001","A104877C"
"1906AR154-001","A106022A"
"1906AR154-001","A106058E"
"1906AR154-001","A120540A"
"1906AR154-001","A121944A"
"1906AR154-001","A123070A"
"2211AR060-001","A103451A"
"2211AR060-001","A103451C"
"2211AR060-001","A103451D"
"2211AR060-001","A103761A"
"2211AR060-001","A104096A"
"2211AR060-001","A104715C"
"2211AR060-001","A104877C"
"2211AR060-001","A106058E"
"2211AR060-001","A119269A"
"2211AR060-001","A120540A"
"2211AR060-001","A121944A"
"2211AR060-001","A125695C"
"2014AP001-013","A103304A"
"2014AP001-013","A103451A"
"2014AP001-013","A103451C"
"2014AP001-013","A103451D"
"2014AP001-013","A103652A"
"2014AP001-013","A103761A"
"2014AP001-013","A104096A"
"2014AP001-013","A104715C"
"2014AP001-013","A104877C"
"2014AP001-013","A106022A"
"2014AP001-013","A106058E"
"2014AP001-013","A120540A"
"2014AP001-013","A121944A"
"2014AP001-013","A123070A"
"2107AR164-036","A103296A"
"2107AR164-036","A103958A"
"2107AR164-036","A104403D"
"2107AR164-036","A140758A"
"2009AR054-002","A103296A"
"2009AR054-002","A103958A"
"2009AR054-002","A104403D"
"2009AR054-002","A140758A"
"2107AR164-034","A103296A"
"2107AR164-034","A103958A"
"2107AR164-034","A104403D"
"2107AR164-034","A140758A"
"1803AR007-012","A103304A"
"1803AR007-012","A103451A"
"1803AR007-012","A103451C"
"1803AR007-012","A103451D"
"1803AR007-012","A103652A"
"1803AR007-012","A103761A"
"1803AR007-012","A104096A"
"1803AR007-012","A104715C"
"1803AR007-012","A104877C"
"1803AR007-012","A106022A"
"1803AR007-012","A106058E"
"1803AR007-012","A120540A"
"1803AR007-012","A121944A"
"1803AR007-012","A123070A"
"2021AR079-001","A106022A"
"2021AR079-001","A120540A"
"2104AR049-005","A103296A"
"2104AR049-005","A103958A"
"2104AR049-005","A104403D"
"2104AR049-005","A140758A"
"2103AR035-001","A103296A"
"2103AR035-001","A103958A"
"2103AR035-001","A104403D"
"2103AR035-001","A140758A"
"2107AR164-053","A103296A"
"2107AR164-053","A103958A"
"2107AR164-053","A104403D"
"2107AR164-053","A140758A"
"2202AR007-006","A103451A"
"2202AR007-006","A103451C"
"2202AR007-006","A103451D"
"2202AR007-006","A103761A"
"2202AR007-006","A104096A"
"2202AR007-006","A104715C"
"2202AR007-006","A104877C"
"2202AR007-006","A106058E"
"2202AR007-006","A119269A"
"2202AR007-006","A120540A"
"2202AR007-006","A121944A"
"2202AR007-006","A125695C"
"2001AP001-005","A103304A"
"2001AP001-005","A103451A"
"2001AP001-005","A103451C"
"2001AP001-005","A103451D"
"2001AP001-005","A103652A"
"2001AP001-005","A103761A"
"2001AP001-005","A104096A"
"2001AP001-005","A104715C"
"2001AP001-005","A104877C"
"2001AP001-005","A106022A"
"2001AP001-005","A106058E"
"2001AP001-005","A120540A"
"2001AP001-005","A121944A"
"2001AP001-005","A123070A"
"2201AP002-001","A103304A"
"2201AP002-001","A103451A"
"2201AP002-001","A103451C"
"2201AP002-001","A103451D"
"2201AP002-001","A103652A"
"2201AP002-001","A103761A"
"2201AP002-001","A104096A"
"2201AP002-001","A104715C"
"2201AP002-001","A104877C"
"2201AP002-001","A106022A"
"2201AP002-001","A106058E"
"2201AP002-001","A120540A"
"2201AP002-001","A121944A"
"2201AP002-001","A123070A"
"2107AR118-008","A103296A"
"2107AR118-008","A103958A"
"2107AR118-008","A104403D"
"2107AR118-008","A140758A"
"2113AP007-003","A103304A"
"2113AP007-003","A103451A"
"2113AP007-003","A103451C"
"2113AP007-003","A103451D"
"2113AP007-003","A103652A"
"2113AP007-003","A103761A"
"2113AP007-003","A104096A"
"2113AP007-003","A104715C"
"2113AP007-003","A104877C"
"2113AP007-003","A106022A"
"2113AP007-003","A106058E"
"2113AP007-003","A120540A"
"2113AP007-003","A121944A"
"2113AP007-003","A123070A"
"2108AR253-001","A103296A"
"2108AR253-001","A103958A"
"2108AR253-001","A104403D"
"2108AR253-001","A140758A"
"2021AR117-003","A103296A"
"2021AR117-003","A103958A"
"2021AR117-003","A104403D"
"2021AR117-003","A140758A"
"2200AR035-001","A103451A"
"2200AR035-001","A103451C"
"2200AR035-001","A103451D"
"2200AR035-001","A103761A"
"2200AR035-001","A104096A"
"2200AR035-001","A104715C"
"2200AR035-001","A104877C"
"2200AR035-001","A106058E"
"2200AR035-001","A119269A"
"2200AR035-001","A120540A"
"2200AR035-001","A121944A"
"2200AR035-001","A125695C"
"2105AR100-003","A103296A"
"2105AR100-003","A103958A"
"2105AR100-003","A104403D"
"2105AR100-003","A140758A"
"2105AR101-003","A103296A"
"2105AR101-003","A103958A"
"2105AR101-003","A104403D"
"2105AR101-003","A140758A"
"2115AP015-003","A103304A"
"2115AP015-003","A103451A"
"2115AP015-003","A103451C"
"2115AP015-003","A103451D"
"2115AP015-003","A103652A"
"2115AP015-003","A103761A"
"2115AP015-003","A104096A"
"2115AP015-003","A104715C"
"2115AP015-003","A104877C"
"2115AP015-003","A106022A"
"2115AP015-003","A106058E"
"2115AP015-003","A120540A"
"2115AP015-003","A121944A"
"2115AP015-003","A123070A"
"2115AR117-012","A103296A"
"2115AR117-012","A103958A"
"2115AR117-012","A104403D"
"2115AR117-012","A140758A"
"2002AP003-001","A103304A"
"2002AP003-001","A103451A"
"2002AP003-001","A103451C"
"2002AP003-001","A103451D"
"2002AP003-001","A103652A"
"2002AP003-001","A103761A"
"2002AP003-001","A104096A"
"2002AP003-001","A104715C"
"2002AP003-001","A104877C"
"2002AP003-001","A106022A"
"2002AP003-001","A106058E"
"2002AP003-001","A120540A"
"2002AP003-001","A121944A"
"2002AP003-001","A123070A"
"2208AP009-002","A103451A"
"2208AP009-002","A103451C"
"2208AP009-002","A103451D"
"2208AP009-002","A103761A"
"2208AP009-002","A104096A"
"2208AP009-002","A104715C"
"2208AP009-002","A104877C"
"2208AP009-002","A106058E"
"2208AP009-002","A119269A"
"2208AP009-002","A120540A"
"2208AP009-002","A121944A"
"2208AP009-002","A125695C"
"2005AR125-001","A103296A"
"2005AR125-001","A103958A"
"2005AR125-001","A104403D"
"2005AR125-001","A140758A"
"2107AR164-068","A103296A"
"2107AR164-068","A103958A"
"2107AR164-068","A104403D"
"2107AR164-068","A140758A"
"1901AR032-003","A103304A"
"1901AR032-003","A103451A"
"1901AR032-003","A103451C"
"1901AR032-003","A103451D"
"1901AR032-003","A103652A"
"1901AR032-003","A103761A"
"1901AR032-003","A104096A"
"1901AR032-003","A104715C"
"1901AR032-003","A104877C"
"1901AR032-003","A106022A"
"1901AR032-003","A106058E"
"1901AR032-003","A120540A"
"1901AR032-003","A121944A"
"1901AR032-003","A123070A"
"2105AR089-011","A103296A"
"2105AR089-011","A103958A"
"2105AR089-011","A104403D"
"2105AR089-011","A140758A"
"2102AR027-002","A103304A"
"2102AR027-002","A103451A"
"2102AR027-002","A103451C"
"2102AR027-002","A103451D"
"2102AR027-002","A103652A"
"2102AR027-002","A103761A"
"2102AR027-002","A104096A"
"2102AR027-002","A104715C"
"2102AR027-002","A104877C"
"2102AR027-002","A106022A"
"2102AR027-002","A106058E"
"2102AR027-002","A120540A"
"2102AR027-002","A121944A"
"2102AR027-002","A123070A"
"2102AR037-001","A103304A"
"2102AR037-001","A103451A"
"2102AR037-001","A103451C"
"2102AR037-001","A103451D"
"2102AR037-001","A103652A"
"2102AR037-001","A103761A"
"2102AR037-001","A104096A"
"2102AR037-001","A104715C"
"2102AR037-001","A104877C"
"2102AR037-001","A106022A"
"2102AR037-001","A106058E"
"2102AR037-001","A120540A"
"2102AR037-001","A121944A"
"2102AR037-001","A123070A"
"1908AR260-001","A103304A"
"1908AR260-001","A103451A"
"1908AR260-001","A103451C"
"1908AR260-001","A103451D"
"1908AR260-001","A103652A"
"1908AR260-001","A103761A"
"1908AR260-001","A104096A"
"1908AR260-001","A104715C"
"1908AR260-001","A104877C"
"1908AR260-001","A106022A"
"1908AR260-001","A106058E"
"1908AR260-001","A120540A"
"1908AR260-001","A121944A"
"1908AR260-001","A123070A"
"1913AP001-001","A103304A"
"1913AP001-001","A103451A"
"1913AP001-001","A103451C"
"1913AP001-001","A103451D"
"1913AP001-001","A103652A"
"1913AP001-001","A103761A"
"1913AP001-001","A104096A"
"1913AP001-001","A104715C"
"1913AP001-001","A104877C"
"1913AP001-001","A106022A"
"1913AP001-001","A106058E"
"1913AP001-001","A120540A"
"1913AP001-001","A121944A"
"1913AP001-001","A123070A"
"1912AP008-005","A103304A"
"1912AP008-005","A103451A"
"1912AP008-005","A103451C"
"1912AP008-005","A103451D"
"1912AP008-005","A103652A"
"1912AP008-005","A103761A"
"1912AP008-005","A104096A"
"1912AP008-005","A104715C"
"1912AP008-005","A104877C"
"1912AP008-005","A106022A"
"1912AP008-005","A106058E"
"1912AP008-005","A120540A"
"1912AP008-005","A121944A"
"1912AP008-005","A123070A"
"1913AP001-004","A103304A"
"1913AP001-004","A103451A"
"1913AP001-004","A103451C"
"1913AP001-004","A103451D"
"1913AP001-004","A103652A"
"1913AP001-004","A103761A"
"1913AP001-004","A104096A"
"1913AP001-004","A104715C"
"1913AP001-004","A104877C"
"1913AP001-004","A106022A"
"1913AP001-004","A106058E"
"1913AP001-004","A120540A"
"1913AP001-004","A121944A"
"1913AP001-004","A123070A"
"2201AP003-005","A103304A"
"2201AP003-005","A103451A"
"2201AP003-005","A103451C"
"2201AP003-005","A103451D"
"2201AP003-005","A103652A"
"2201AP003-005","A103761A"
"2201AP003-005","A104096A"
"2201AP003-005","A104715C"
