idCamion,idPedido,start_date,end_date,late
A110372A,2201AR006-001,2022-08-03 07:00:00.412389,2022-08-03 12:04:03.202684,0
A121837A,1808AR303-001,2022-08-01 11:43:41.847361,2022-08-03 08:00:00,0
A104161C,2014AP010-005,2022-08-02 07:00:00.459411,2022-08-02 09:58:55.140385,0
A101602B,2116AP009-002,2022-08-01 07:00:00,2022-08-01 10:38:20.424248,0
A103451D,2212AP009-016,2022-08-01 10:35:43.936940,2022-08-03 08:00:00,0
A104877C,2211AR067-003,2022-08-03 11:51:35.779055,2022-08-03 15:14:55.075695,0
A107070A,2108AR132-002,2022-08-01 14:19:22.309464,2022-08-01 16:45:57.756087,0
A109742A,2204AR010-002,2022-08-04 08:56:10.893694,2022-08-04 12:07:08.181253,0
A103761D,2003AR010-002,2022-08-02 11:37:35.945971,2022-08-02 17:28:22.037970,0
A118173B,2201AP003-006,2022-08-01 07:00:00,2022-08-01 11:21:58.342007,0
A106626A,1912AR072-001,2022-08-01 11:02:34.791748,2022-08-01 14:28:27.513104,0
A112522A,1808AR366-001,2022-08-04 08:00:00,2022-08-04 12:16:45.706231,0
A110372B,1802AR008-002,2022-08-02 07:00:00.345171,2022-08-02 12:52:18.367662,1
A101602B,2200AR015-001,2022-08-03 07:00:00.424248,2022-08-03 16:46:26.509013,0
A120540A,2204AR007-006,2022-08-01 09:21:44.092467,2022-08-01 12:01:12.826929,0
A101602B,1902AR067-005,2022-08-04 07:00:00.509013,2022-08-06 08:00:00,0
A104877C,1900AP001-001,2022-08-04 07:00:00.075695,2022-08-04 16:23:25.045604,0
AA9001D,2006AP002-004,2022-08-04 11:35:37.565400,2022-08-04 17:17:16.590015,0
A101602B,2021AR112-002,2022-08-06 08:00:00,2022-08-06 12:33:01.952381,0
AA9001F,2005AR124-002,2022-08-04 11:40:04.579766,2022-08-06 08:00:00,0
A112522A,1907AR341-003,2022-08-05 07:00:00.706231,2022-08-05 10:50:42.076266,0
A103296A,2212AP007-004,2022-08-01 17:03:21.465759,2022-08-01 20:14:27.421219,0
A110372A,2102AR027-007,2022-08-03 12:04:03.202684,2022-08-03 18:34:12.581140,0
A114833A,2210AR049-003,2022-08-01 09:31:28.819904,2022-08-03 08:00:00,0
A103628A,2110AR005-001,2022-08-01 15:35:25.177373,2022-08-03 14:00:00,0
AA9001H,2107AR100-002,2022-08-03 07:00:00.915494,2022-08-03 11:37:33.725377,0
A129527A,2104AR042-012,2022-08-01 10:21:38.613578,2022-08-01 14:06:29.515782,0
A103451A,2203AP002-005,2022-08-01 16:47:14.177679,2022-08-01 20:38:49.287782,0
A115178B,2006AP002-005,2022-08-01 07:00:00,2022-08-01 11:04:39.412645,0
A125695B,2112AP002-001,2022-08-01 17:07:33.459179,2022-08-01 20:34:20.021461,0
A125695B,2210AR049-002,2022-08-02 07:00:00.021461,2022-08-02 10:21:46.187149,0
A103296A,2111AR088-001,2022-08-02 07:00:00.421219,2022-08-02 11:14:20.964621,0
A125695B,2002AP005-006,2022-08-02 10:21:46.187149,2022-08-02 17:16:16.216701,0
A107070A,2102AR074-006,2022-08-02 07:00:00.756087,2022-08-02 12:20:31.865820,0
AA9001D,2204AR021-002,2022-08-06 07:00:00.590015,2022-08-08 08:00:00,0
A129527A,2110AR027-003,2022-08-01 14:06:29.515782,2022-08-01 17:26:49.868843,0
A109742A,1803AR007-002,2022-08-04 12:07:08.181253,2022-08-06 08:00:00,0
A109742A,2203AP001-001,2022-08-06 08:00:00,2022-08-06 11:26:22.619457,0
A121837A,2108AR197-001,2022-08-03 08:00:00,2022-08-03 11:12:34.102225,0
A104161C,1908AR107-001,2022-08-02 09:58:55.140385,2022-08-05 08:00:00,0
A112522A,2107AR164-055,2022-08-05 10:50:42.076266,2022-08-05 14:20:13.556401,0
A112522A,2107AR164-033,2022-08-05 14:20:13.556401,2022-08-05 16:35:56.971178,0
A104877A,2108AR198-001,2022-08-05 14:01:19.745832,2022-08-05 18:16:07.244963,0
A118173B,2107AR164-020,2022-08-01 11:21:58.342007,2022-08-01 13:20:49.810162,0
A103628A,1808AR366-007,2022-08-05 07:00:00,2022-08-05 10:25:30.620525,0
AA9001C,2102AR074-010,2022-08-01 10:52:57.112609,2022-08-01 17:24:12.120408,0
A103761D,1808AR154-001,2022-08-03 07:00:00.037970,2022-08-03 11:00:46.581767,0
A112522A,2008AZ054-001,2022-08-05 16:35:56.971178,2022-08-07 14:00:00,0
A103451D,2112AR081-001,2022-08-03 08:00:00,2022-08-03 14:44:29.213570,0
A121837A,2107AR108-002,2022-08-03 11:12:34.102225,2022-08-03 13:54:57.319628,0
A103628A,2105AP002-008,2022-08-05 10:25:30.620525,2022-08-05 13:14:47.954634,0
A103628A,2107AR164-023,2022-08-05 13:14:47.954634,2022-08-07 08:00:00,0
A127958B,2106AR065-004,2022-08-02 12:42:47.152412,2022-08-04 08:00:00,0
A103451F,1917AR144-009,2022-08-04 08:00:00,2022-08-04 12:20:15.261796,2
A115178C,2212AR049-001,2022-08-02 10:20:39.311573,2022-08-04 08:00:00,3
A124517A,2108AR211-001,2022-08-01 14:56:13.953472,2022-08-01 18:32:30.079843,0
AA9001F,1906AR062-004,2022-08-07 07:00:00,2022-08-07 12:06:12.234131,6
A114833A,2211AR067-004,2022-08-03 08:00:00,2022-08-03 10:47:21.207371,0
A103451A,2200AR035-005,2022-08-02 07:00:00.287782,2022-08-02 15:11:44.151180,0
A103628A,2107AR100-012,2022-08-07 08:00:00,2022-08-07 10:42:42.356045,0
A120540A,1901AR002-009,2022-08-01 12:01:12.826929,2022-08-01 17:49:08.455105,0
A121837A,2115AR054-001,2022-08-04 07:00:00.319628,2022-08-04 10:17:28.193638,0
A103451A,2113AP007-003,2022-08-03 07:00:00.151180,2022-08-03 10:48:54.029141,0
A102966A,2113AR036-009,2022-08-01 10:45:22.260842,2022-08-01 14:19:04.799705,0
A101602B,2107AR187-002,2022-08-07 07:00:00.952381,2022-08-07 09:50:56.715376,0
A106626A,1907AR256-007,2022-08-01 14:28:27.513104,2022-08-01 19:25:32.933851,0
A104161C,1905AR164-007,2022-08-05 08:00:00,2022-08-07 08:00:00,0
A129527A,2112AP002-015,2022-08-01 17:26:49.868843,2022-08-03 20:00:00,0
A125695B,2107AR164-050,2022-08-02 17:16:16.216701,2022-08-02 20:25:30.570892,0
A103958A,2108AR124-002,2022-08-01 07:00:00,2022-08-01 10:52:44.623202,0
A110372B,1907AR256-027,2022-08-02 12:52:18.367662,2022-08-02 16:46:22.738610,0
AA9001H,1607AR221-001,2022-08-03 11:37:33.725377,2022-08-03 16:17:30.502886,0
A129527A,2021AR117-003,2022-08-05 07:00:00,2022-08-05 11:04:55.946806,0
A127958B,2104AR050-012,2022-08-04 08:00:00,2022-08-04 11:43:33.577028,0
A103761D,2212AP008-011,2022-08-03 11:00:46.581767,2022-08-03 14:36:18.339823,0
A110372B,2104AR042-014,2022-08-03 07:00:00.738610,2022-08-03 12:07:40.631932,0
A103761D,1902AR067-008,2022-08-04 07:00:00.339823,2022-08-04 14:03:39.012454,0
A103761D,2107AR164-015,2022-08-04 14:03:39.012454,2022-08-04 17:55:55.736545,0
AA9001D,2118AP002-009,2022-08-08 08:00:00,2022-08-08 11:16:23.242912,0
A102966A,1908AR222-001,2022-08-01 14:19:04.799705,2022-08-01 18:55:31.803974,0
A115178C,2108AR132-004,2022-08-04 08:00:00,2022-08-04 11:31:54.003749,0
A104877C,2202AP001-016,2022-08-06 07:00:00.045604,2022-08-06 13:11:37.122431,0
A106626A,2112AP002-002,2022-08-02 07:00:00.933851,2022-08-02 10:18:34.810754,0
A114833A,2103AR060-001,2022-08-05 07:00:00.207371,2022-08-08 08:00:00,0
AA9001C,2204AR048-001,2022-08-01 17:24:12.120408,2022-08-03 14:00:00,0
A120540A,2208AP008-010,2022-08-03 07:00:00.455105,2022-08-03 11:51:39.691189,2
A118173B,1906AR164-001,2022-08-01 13:20:49.810162,2022-08-01 17:18:05.813378,0
A104877C,2012AR069-003,2022-08-06 13:11:37.122431,2022-08-08 08:00:00,0
A109742A,2113AR036-006,2022-08-06 11:26:22.619457,2022-08-06 15:06:03.243647,3
A101602B,2117AR039-001,2022-08-07 09:50:56.715376,2022-08-07 16:16:35.558706,0
AA9001B,2007AR138-004,2022-08-04 07:00:00.203057,2022-08-04 11:51:16.951604,0
A102966A,2108AP001-004,2022-08-02 07:00:00.803974,2022-08-02 10:52:52.768595,0
A101602B,2108AR046-002,2022-08-07 16:16:35.558706,2022-08-10 14:00:00,0
A110372A,1901AR032-004,2022-08-04 07:00:00.581140,2022-08-04 14:45:45.592874,0
AA9001H,2002AR077-002,2022-08-04 07:00:00.502886,2022-08-04 14:39:13.291073,0
AA9001C,2003AR099-006,2022-08-04 07:00:00,2022-08-04 11:53:30.544616,0
A103451F,2208AP008-005,2022-08-05 07:00:00.261796,2022-08-05 12:01:30.216730,0
A114833A,2121AP007-004,2022-08-08 08:00:00,2022-08-08 11:33:28.267063,0
A103958A,2108AR161-003,2022-08-01 10:52:44.623202,2022-08-01 12:57:39.909808,0
A127343A,2200AZ032-001,2022-08-02 07:00:00.322018,2022-08-04 08:00:00,0
AA9001H,2207AP005-003,2022-08-05 07:00:00.291073,2022-08-07 08:00:00,0
A101602A,2114AR093-004,2022-08-03 08:00:00,2022-08-03 11:04:54.582588,0
A103761D,2107AR164-025,2022-08-04 17:55:55.736545,2022-08-04 19:52:50.814552,0
AA9001B,2107AR110-005,2022-08-04 11:51:16.951604,2022-08-06 08:00:00,0
A110372A,2212AP008-015,2022-08-04 14:45:45.592874,2022-08-04 18:09:46.036718,0
A121837A,1907AR256-015,2022-08-04 10:17:28.193638,2022-08-04 15:48:27.379217,0
A129527A,1901AR002-015,2022-08-05 11:04:55.946806,2022-08-05 18:37:36.785892,0
A124517A,2108AR126-001,2022-08-01 18:32:30.079843,2022-08-03 14:00:00,0
A102966A,2116AR049-009,2022-08-02 10:52:52.768595,2022-08-04 08:00:00,0
AA9001C,1905AR164-001,2022-08-04 11:53:30.544616,2022-08-04 17:28:29.713447,0
A127958B,2105AR090-003,2022-08-05 07:00:00.577028,2022-08-05 10:50:52.297380,4
A120540A,2014AP010-002,2022-08-03 11:51:39.691189,2022-08-03 14:54:59.617982,0
AA9001D,2014AP001-004,2022-08-08 11:16:23.242912,2022-08-08 14:50:42.018319,0
AA9001B,2108AR132-005,2022-08-06 08:00:00,2022-08-06 10:53:53.203995,0
A103451D,2003AR127-001,2022-08-05 07:00:00.213570,2022-08-05 13:43:06.061930,0
A121837A,2208AR163-012,2022-08-06 07:00:00.379217,2022-08-06 11:59:33.646486,0
A120540A,1908AR208-006,2022-08-03 14:54:59.617982,2022-08-03 18:55:02.238905,0
A104877C,1706AR207-001,2022-08-09 07:00:00,2022-08-09 12:36:22.985070,0
A104161C,2204AR020-004,2022-08-09 07:00:00,2022-08-09 10:25:12.424065,0
A103451F,2208AR102-003,2022-08-05 12:01:30.216730,2022-08-05 17:26:44.500866,0
A106626A,2210AR032-005,2022-08-02 10:18:34.810754,2022-08-02 13:36:53.051823,0
A103761D,2117AP011-005,2022-08-05 07:00:00.814552,2022-08-05 12:26:19.597701,0
A107070A,2205AR020-002,2022-08-02 12:20:31.865820,2022-08-05 08:00:00,0
A103296A,2115AR019-002,2022-08-02 11:14:20.964621,2022-08-04 08:00:00,0
A107070A,2204AR007-007,2022-08-05 08:00:00,2022-08-05 10:10:43.152146,0
A103296A,2121AP013-003,2022-08-04 08:00:00,2022-08-04 12:10:51.954641,0
A121837A,2105AR104-004,2022-08-06 11:59:33.646486,2022-08-06 17:09:29.489271,0
A129527A,2203AR016-005,2022-08-06 07:00:00.785892,2022-08-08 08:00:00,0
A115178B,2107AR164-034,2022-08-01 11:04:39.412645,2022-08-01 14:30:50.808351,0
A127343A,2210AR049-006,2022-08-05 07:00:00,2022-08-05 10:19:37.827350,0
A103761D,2021AR022-003,2022-08-05 12:26:19.597701,2022-08-08 08:00:00,2
A125695B,1905AP004-003,2022-08-04 07:00:00.570892,2022-08-04 11:18:56.951004,0
A104877C,2102AR049-001,2022-08-10 07:00:00.985070,2022-08-10 14:31:01.162311,5
A107070A,2108AR177-001,2022-08-05 10:10:43.152146,2022-08-08 08:00:00,0
A114833A,2107AR164-011,2022-08-08 11:33:28.267063,2022-08-08 13:56:21.532164,0
AA9001H,2104AP001-001,2022-08-07 08:00:00,2022-08-07 13:27:06.750438,0
A127343A,2106AR008-006,2022-08-05 10:19:37.827350,2022-08-05 14:20:07.957043,4
AA9001B,2208AR211-003,2022-08-06 10:53:53.203995,2022-08-06 13:51:52.873248,4
A115178C,2105AR089-002,2022-08-04 11:31:54.003749,2022-08-04 15:27:11.960452,0
A127343A,1905AR164-004,2022-08-05 14:20:07.957043,2022-08-05 18:40:18.616086,0
A115178C,2104AR035-014,2022-08-05 07:00:00.960452,2022-08-05 12:39:12.380902,0
AA9001F,1906AR062-002,2022-08-07 12:06:12.234131,2022-08-07 17:13:16.927835,0
AA9001B,1921AR077-003,2022-08-08 07:00:00.873248,2022-08-08 11:46:24.187999,0
A102966A,2108AR188-001,2022-08-04 08:00:00,2022-08-06 08:00:00,0
A106626A,2107AR189-001,2022-08-02 13:36:53.051823,2022-08-02 17:49:35.876590,0
A118173B,1907AR341-014,2022-08-02 07:00:00.813378,2022-08-02 11:44:43.539818,0
A115178B,2105AP002-022,2022-08-01 14:30:50.808351,2022-08-01 17:02:17.583253,0
A112522A,2117AP011-004,2022-08-08 07:00:00,2022-08-10 08:00:00,0
A103451A,1902AR047-007,2022-08-03 10:48:54.029141,2022-08-03 17:32:16.223101,0
A104161C,2200AR024-003,2022-08-10 07:00:00.424065,2022-08-13 08:00:00,0
A103451F,1721AR064-001,2022-08-06 07:00:00.500866,2022-08-06 11:14:11.315871,5
A103296A,2208AR196-002,2022-08-06 07:00:00.954641,2022-08-06 11:06:54.674220,0
A124517A,2107AR100-004,2022-08-05 07:00:00,2022-08-05 09:38:24.267588,0
A101602A,2212AR063-009,2022-08-03 11:04:54.582588,2022-08-03 13:36:44.742576,0
A101602A,2200AZ005-001,2022-08-04 07:00:00.742576,2022-08-04 16:50:13.337424,0
A120540A,2105AP002-024,2022-08-04 07:00:00.238905,2022-08-04 11:00:26.510124,1
A121837A,2110AR052-003,2022-08-06 17:09:29.489271,2022-08-06 20:16:19.745550,0
A104877A,1902AR006-007,2022-08-06 07:00:00.244963,2022-08-08 08:00:00,0
A124517A,2107AR198-001,2022-08-05 09:38:24.267588,2022-08-07 08:00:00,0
A101602A,2209AR030-002,2022-08-06 07:00:00.337424,2022-08-06 10:50:53.559792,0
A106626A,2107AR125-001,2022-08-02 17:49:35.876590,2022-08-04 08:00:00,0
AA9001F,2017AR038-001,2022-08-07 17:13:16.927835,2022-08-09 08:00:00,0
A106626A,2014AP001-010,2022-08-06 07:00:00,2022-08-06 10:09:11.426441,0
AA9001D,2115AR117-013,2022-08-08 14:50:42.018319,2022-08-08 17:40:07.515642,0
A103451F,2204AP003-012,2022-08-06 11:14:11.315871,2022-08-06 15:33:36.101934,0
A115178C,2113AR062-001,2022-08-05 12:39:12.380902,2022-08-05 15:33:43.192016,0
AA9001H,1917AR144-008,2022-08-08 07:00:00.750438,2022-08-08 11:11:44.777406,0
A127343A,2200AR030-001,2022-08-06 07:00:00.616086,2022-08-06 16:11:03.345317,0
A112522A,2108AR110-008,2022-08-10 08:00:00,2022-08-10 10:02:27.607292,0
A120540A,1908AR183-001,2022-08-04 11:00:26.510124,2022-08-06 08:00:00,0
A127343A,2002AR067-001,2022-08-07 07:00:00.345317,2022-08-07 13:54:08.518081,0
A109742A,2108AR235-001,2022-08-07 07:00:00.243647,2022-08-07 09:59:25.132038,0
A103451F,2106AP002-001,2022-08-06 15:33:36.101934,2022-08-08 08:00:00,0
A102966A,2112AR082-006,2022-08-07 07:00:00,2022-08-07 11:31:28.300007,0
A124517A,2107AR100-009,2022-08-07 08:00:00,2022-08-07 10:54:07.015547,3
A101602B,1905AR164-003,2022-08-12 07:00:00,2022-08-12 11:18:22.381447,0
A129527A,2200AR023-001,2022-08-10 07:00:00,2022-08-10 17:30:30.112227,8
AA9001B,2003AR127-003,2022-08-08 11:46:24.187999,2022-08-10 14:00:00,0
A103958A,2105AR104-007,2022-08-01 12:57:39.909808,2022-08-01 16:38:10.572228,0
A109742A,1907AR256-006,2022-08-07 09:59:25.132038,2022-08-07 13:52:07.975082,0
A129527A,1905AP004-007,2022-08-11 07:00:00.112227,2022-08-11 11:33:22.966936,4
A125695B,2211AZ086-001,2022-08-04 11:18:56.951004,2022-08-06 08:00:00,0
A115178C,2108AR111-002,2022-08-05 15:33:43.192016,2022-08-05 18:15:19.965242,0
A121837A,1901AR002-010,2022-08-08 07:00:00.745550,2022-08-10 08:00:00,2
A103958A,2012AR117-005,2022-08-01 16:38:10.572228,2022-08-01 19:36:48.591782,0
A121837A,2208AR120-002,2022-08-10 08:00:00,2022-08-10 12:39:13.422064,0
AA9001F,2205AR010-004,2022-08-10 07:00:00,2022-08-10 11:13:23.816646,0
A127958B,2211AR075-001,2022-08-05 10:50:52.297380,2022-08-05 13:08:26.557544,0
A102966A,1908AR232-006,2022-08-07 11:31:28.300007,2022-08-07 15:25:05.124213,0
A115178B,2201AP003-002,2022-08-03 07:00:00.583253,2022-08-03 12:15:19.958742,0
AA9001C,1905AR211-003,2022-08-06 07:00:00.713447,2022-08-06 12:16:54.783708,4
A110372B,2104AR035-013,2022-08-03 12:07:40.631932,2022-08-03 17:53:09.542007,0
AA9001D,2103AR072-001,2022-08-10 07:00:00.515642,2022-08-10 14:24:45.185163,7
A107070A,2108AR191-005,2022-08-08 08:00:00,2022-08-08 10:37:39.883845,0
AA9001H,2013AP004-002,2022-08-08 11:11:44.777406,2022-08-08 13:52:14.665932,0
A103451F,2102AR072-001,2022-08-10 07:00:00,2022-08-10 14:02:40.193967,0
A103761D,2114AR021-002,2022-08-08 08:00:00,2022-08-08 11:12:22.217312,2
A103451F,2107AR164-064,2022-08-10 14:02:40.193967,2022-08-10 17:51:51.518979,0
A110372A,2208AR128-002,2022-08-05 07:00:00.036718,2022-08-05 11:45:02.867541,0
A110372B,2002AP005-005,2022-08-04 07:00:00.542007,2022-08-04 14:05:12.562771,0
A109742A,2115AR120-001,2022-08-07 13:52:07.975082,2022-08-07 16:29:54.918133,0
A103296A,2115AR054-004,2022-08-06 11:06:54.674220,2022-08-06 13:39:42.225477,0
A110372A,2209AR040-015,2022-08-05 11:45:02.867541,2022-08-05 16:20:52.454552,3
AA9001H,2002AP003-001,2022-08-08 13:52:14.665932,2022-08-08 20:16:22.757219,0
A104877A,2108AR110-004,2022-08-08 08:00:00,2022-08-08 11:08:18.947818,0
AA9001F,2200AR024-013,2022-08-11 07:00:00.816646,2022-08-11 16:03:18.972796,0
A104161C,2108AR134-001,2022-08-13 08:00:00,2022-08-13 10:21:36.907293,7
A110372A,2208AR196-001,2022-08-06 07:00:00.454552,2022-08-06 12:11:21.136358,0
A104161C,2121AP007-003,2022-08-14 07:00:00.907293,2022-08-14 09:38:25.914890,13
A107070A,2204AR043-003,2022-08-08 10:37:39.883845,2022-08-10 08:00:00,0
AA9001F,2102AR050-001,2022-08-13 07:00:00.972796,2022-08-13 12:25:11.012769,0
A101602A,2106AR065-010,2022-08-06 10:50:53.559792,2022-08-06 15:35:18.922730,0
A104877C,2203AP002-012,2022-08-11 07:00:00.162311,2022-08-11 12:06:25.920401,0
A104877A,1902AR067-004,2022-08-10 07:00:00.947818,2022-08-10 13:19:01.207540,0
A101602B,2021AR009-003,2022-08-12 11:18:22.381447,2022-08-12 16:29:35.911976,0
A125695B,2208AR163-009,2022-08-06 08:00:00,2022-08-09 08:00:00,0
A103451D,2212AP008-009,2022-08-05 13:43:06.061930,2022-08-08 08:00:00,0
AA9001D,2121AP026-001,2022-08-10 14:24:45.185163,2022-08-10 18:26:48.630692,0
A118173B,1907AR441-016,2022-08-02 11:44:43.539818,2022-08-02 16:22:07.258667,0
A121837A,2110AR052-001,2022-08-12 07:00:00.422064,2022-08-12 10:44:08.436908,0
A104877C,2118AP002-010,2022-08-11 12:06:25.920401,2022-08-11 16:32:41.658142,0
A127343A,2015AP002-003,2022-08-07 13:54:08.518081,2022-08-07 17:03:42.806940,0
A103451D,2111AR148-003,2022-08-09 07:00:00,2022-08-09 13:13:37.997587,0
A115178C,2112AP002-003,2022-08-06 07:00:00.965242,2022-08-06 10:49:06.188778,0
A103296A,2204AP004-002,2022-08-06 13:39:42.225477,2022-08-06 20:23:24.554825,0
A115178B,2001AP001-003,2022-08-04 07:00:00.958742,2022-08-06 08:00:00,0
A121837A,2111AR121-003,2022-08-12 10:44:08.436908,2022-08-12 16:03:38.541149,0
A104161C,2104AR038-003,2022-08-14 09:38:25.914890,2022-08-16 08:00:00,0
AA9001B,2208AR163-001,2022-08-12 07:00:00,2022-08-12 12:30:30.091566,0
A115178B,2108AP001-009,2022-08-06 08:00:00,2022-08-06 11:29:11.942328,5
A114833A,2110AR005-003,2022-08-09 07:00:00.532164,2022-08-09 09:43:48.181499,0
AA9001H,2112AP002-008,2022-08-10 07:00:00.757219,2022-08-10 09:47:12.727275,0
A103451D,2104AR050-003,2022-08-09 13:13:37.997587,2022-08-09 18:04:36.746211,0
A115178B,2212AR061-002,2022-08-07 07:00:00.942328,2022-08-07 09:44:14.812871,3
A115178C,2112AP005-002,2022-08-06 10:49:06.188778,2022-08-06 14:28:51.127937,5
A127958B,2108AZ064-001,2022-08-05 13:08:26.557544,2022-08-05 16:31:46.838567,0
A101602A,2102AR050-002,2022-08-07 07:00:00.922730,2022-08-10 08:00:00,3
AA9001H,2208AR180-007,2022-08-10 09:47:12.727275,2022-08-13 08:00:00,3
A115178B,2108AR193-001,2022-08-07 09:44:14.812871,2022-08-07 13:14:20.268925,3
A103296A,2212AP009-005,2022-08-08 07:00:00.554825,2022-08-08 10:34:02.706359,0
A104877C,2102AR065-001,2022-08-13 07:00:00.658142,2022-08-13 13:28:07.412555,7
A103451D,2001AP001-006,2022-08-10 07:00:00.746211,2022-08-10 14:58:52.240653,0
A104161C,2202AR010-002,2022-08-17 07:00:00,2022-08-17 13:40:31.999118,1
A124517A,2105AP003-001,2022-08-07 10:54:07.015547,2022-08-07 14:31:41.542869,0
A115178C,1806AR024-008,2022-08-06 14:28:51.127937,2022-08-08 08:00:00,0
