idCamion,idPedido,start_date,end_date,late
A103296A,2108AR235-001,2022-08-02 07:00:00.647262,2022-08-02 11:04:50.410398,0
A103451D,2200AR012-001,2022-08-01 07:00:00,2022-08-03 08:00:00,2
A103628A,1902AR047-007,2022-08-06 07:00:00.385253,2022-08-06 13:35:28.864682,0
A104877A,2118AP002-010,2022-08-04 07:00:00,2022-08-04 10:28:04.901410,0
AA9001B,2204AR007-006,2022-08-01 12:45:26.300748,2022-08-01 14:55:36.457394,0
A103451D,2212AR044-002,2022-08-03 08:00:00,2022-08-03 10:26:10.716780,0
A120540A,2112AP002-004,2022-08-01 10:28:50.964733,2022-08-03 08:00:00,0
A129527A,2108AP001-009,2022-08-05 07:00:00,2022-08-05 10:20:32.988833,4
AA9001H,2207AP005-003,2022-08-01 10:43:26.880368,2022-08-03 08:00:00,0
A129527A,2102AR074-006,2022-08-05 10:20:32.988833,2022-08-05 15:37:19.847189,0
A129527A,2115AR120-001,2022-08-05 15:37:19.847189,2022-08-05 19:08:04.770908,0
AA9001H,1808AR366-007,2022-08-04 07:00:00,2022-08-04 11:56:03.592661,0
A103958A,2116AR058-001,2022-08-02 17:42:36.379158,2022-08-05 14:00:00,0
A103628A,1912AP008-003,2022-08-06 13:35:28.864682,2022-08-06 16:59:18.011286,0
A129527A,2211AR069-001,2022-08-06 07:00:00.770908,2022-08-06 10:09:48.983194,0
A115178C,2108AR110-010,2022-08-07 08:00:00,2022-08-07 11:44:28.580859,2
A102966A,2200AR035-003,2022-08-06 07:00:00.192928,2022-08-06 16:46:38.012127,0
AA9001D,2003AR099-006,2022-08-07 07:00:00,2022-08-07 13:58:45.253683,0
A103628A,2007AR138-004,2022-08-07 07:00:00.011286,2022-08-07 11:48:34.125006,0
A101602A,2107AR100-015,2022-08-06 07:00:00.244509,2022-08-06 10:49:31.460163,0
A104877A,2200AR024-002,2022-08-05 07:00:00.901410,2022-08-05 16:44:56.174425,0
A107070A,2104AR042-005,2022-08-06 07:00:00.298066,2022-08-06 12:22:08.406649,1
A114833A,2114AR021-002,2022-08-02 18:43:28.301490,2022-08-05 08:00:00,0
A103761D,1908AR208-006,2022-08-05 07:00:00.281072,2022-08-05 11:02:14.665775,0
A103451F,2104AR042-014,2022-08-06 07:00:00.929684,2022-08-06 12:21:03.199901,0
A129527A,2212AR063-001,2022-08-06 10:09:48.983194,2022-08-06 12:27:16.452263,4
A103451D,2110AR027-003,2022-08-05 07:00:00.716780,2022-08-05 10:18:42.643989,4
A114833A,2108AR145-001,2022-08-06 07:00:00,2022-08-06 10:27:15.145277,5
AA9001H,2107AR164-020,2022-08-04 11:56:03.592661,2022-08-04 14:34:24.767056,0
A103628A,2003AR010-002,2022-08-07 11:48:34.125006,2022-08-07 18:47:10.858247,3
A103451A,2104AR038-001,2022-08-06 11:29:17.503552,2022-08-06 17:07:21.483206,0
A118173B,2115AR117-018,2022-08-07 11:01:25.246066,2022-08-07 13:47:16.002539,0
A115178C,2208AR120-002,2022-08-07 11:44:28.580859,2022-08-07 15:23:01.437262,0
A127958B,2115AR054-001,2022-08-02 17:06:56.979185,2022-08-04 20:00:00,0
A101602A,1901AR002-015,2022-08-06 10:49:31.460163,2022-08-06 17:26:08.499985,0
A103628A,2108AR211-001,2022-08-08 07:00:00.858247,2022-08-08 10:29:18.910714,0
A102966A,1906AR062-002,2022-08-07 07:00:00.012127,2022-08-07 11:29:37.923912,0
A112522A,2001AP001-007,2022-08-02 09:25:46.942072,2022-08-02 16:59:14.820122,0
A110372A,2005AR131-002,2022-08-05 07:00:00,2022-08-05 13:00:22.954705,0
A125695B,2208AR163-006,2022-08-02 07:00:00.972145,2022-08-02 11:35:51.653866,0
A124517A,2115AR117-008,2022-08-01 14:22:27.368108,2022-08-01 17:24:07.310063,0
A104161C,2211AR073-001,2022-08-05 10:05:42.780005,2022-08-05 12:23:50.087381,0
A101602A,2105AP002-014,2022-08-07 07:00:00.499985,2022-08-07 10:14:54.551530,5
A125695B,2204AP004-001,2022-08-02 11:35:51.653866,2022-08-02 17:45:15.783488,0
A127958B,2107AR164-017,2022-08-05 07:00:00,2022-08-05 11:17:08.385241,0
A104877A,1902AR067-008,2022-08-06 07:00:00.174425,2022-08-06 13:21:10.032832,0
AA9001C,2112AR157-001,2022-08-04 10:41:11.043926,2022-08-06 08:00:00,0
AA9001H,1907AR256-006,2022-08-04 14:34:24.767056,2022-08-04 18:05:37.849124,0
A110372A,1918AR015-003,2022-08-05 13:00:22.954705,2022-08-05 15:30:40.043011,0
A101602B,1912AP008-002,2022-08-03 11:47:49.679054,2022-08-05 08:00:00,0
A104877C,1907AR441-008,2022-08-03 12:48:12.910010,2022-08-03 17:13:20.185289,0
A103451D,2002AP005-005,2022-08-05 10:18:42.643989,2022-08-05 15:23:33.219715,0
A121837A,1907AR256-001,2022-08-04 16:25:39.527093,2022-08-06 14:00:00,0
A107070A,2204AR021-002,2022-08-06 12:22:08.406649,2022-08-08 08:00:00,0
A101602A,1607AR221-001,2022-08-07 10:14:54.551530,2022-08-07 14:22:49.927616,0
A115178C,2108AR126-001,2022-08-08 07:00:00.437262,2022-08-08 10:41:31.032784,0
A127958B,2208AP008-005,2022-08-05 11:17:08.385241,2022-08-05 15:12:51.715318,0
A124517A,2204AR020-009,2022-08-01 17:24:07.310063,2022-08-03 20:00:00,0
A103296A,2115AR019-002,2022-08-02 11:04:50.410398,2022-08-04 08:00:00,0
A104161C,2108AR198-001,2022-08-05 12:23:50.087381,2022-08-05 15:47:06.007355,0
A102966A,2108AP001-008,2022-08-07 11:29:37.923912,2022-08-10 08:00:00,0
A127343A,2107AR198-001,2022-08-10 07:00:00.997488,2022-08-10 09:50:02.674382,0
A104877A,2107AR164-069,2022-08-06 13:21:10.032832,2022-08-06 17:28:19.129935,0
A103451F,1806AR024-009,2022-08-06 12:21:03.199901,2022-08-06 16:09:10.194067,0
AA9001B,2104AR040-001,2022-08-01 14:55:36.457394,2022-08-03 14:00:00,0
A103628A,2115AR054-004,2022-08-08 10:29:18.910714,2022-08-08 14:42:05.067467,0
AA9001F,2208AR102-005,2022-08-04 10:58:01.498810,2022-08-06 08:00:00,0
AA9001D,2109AR025-001,2022-08-07 13:58:45.253683,2022-08-10 08:00:00,0
AA9001H,1908AR222-001,2022-08-05 07:00:00.849124,2022-08-05 12:14:35.706792,0
A103761D,2112AP002-002,2022-08-05 11:02:14.665775,2022-08-05 14:13:20.564581,0
A115178C,2108AR199-002,2022-08-08 10:41:31.032784,2022-08-08 13:09:21.345075,0
AA9001F,2115AR117-013,2022-08-06 08:00:00,2022-08-06 10:49:18.600342,0
A110372B,2102AR027-007,2022-08-03 07:00:00.771809,2022-08-03 12:55:51.651764,0
A120540A,2112AP002-015,2022-08-03 08:00:00,2022-08-03 11:55:09.612283,0
A106626A,2212AR049-001,2022-08-02 13:55:15.035036,2022-08-04 08:00:00,3
A103296A,1917AR144-010,2022-08-04 08:00:00,2022-08-04 10:25:14.572506,0
A106626A,2115AR117-019,2022-08-04 08:00:00,2022-08-04 10:47:09.728614,0
A103451A,2117AR013-006,2022-08-07 07:00:00.483206,2022-08-07 11:30:46.147014,0
A106626A,1706AR207-001,2022-08-06 07:00:00.728614,2022-08-06 12:16:47.869179,0
A120540A,2108AR043-001,2022-08-03 11:55:09.612283,2022-08-03 14:33:26.140712,0
A129527A,2009AR054-001,2022-08-06 12:27:16.452263,2022-08-06 15:32:40.987943,0
A106626A,2010AR086-004,2022-08-06 12:16:47.869179,2022-08-06 15:59:22.124175,0
AA9001H,2116AP006-002,2022-08-05 12:14:35.706792,2022-08-05 16:29:24.108302,0
AA9001D,1907AR256-027,2022-08-11 07:00:00,2022-08-11 10:49:39.772700,1
A103628A,2107AR164-033,2022-08-08 14:42:05.067467,2022-08-08 18:50:17.060922,0
A109742A,2201AP003-003,2022-08-05 07:00:00.622662,2022-08-07 08:00:00,0
A129527A,2102AR074-009,2022-08-07 07:00:00.987943,2022-08-07 13:29:38.691163,0
A103296A,2105AR125-001,2022-08-06 07:00:00.572506,2022-08-06 12:06:15.427809,0
AA9001D,2008AR067-001,2022-08-11 10:49:39.772700,2022-08-11 16:15:46.922861,0
A125695B,2200AZ005-001,2022-08-04 07:00:00.783488,2022-08-04 16:53:46.498950,0
A103451F,2111AR085-001,2022-08-07 07:00:00.194067,2022-08-07 11:39:46.792449,0
AA9001B,2208AP008-010,2022-08-04 07:00:00,2022-08-04 12:20:14.622890,3
A104877C,1908AR183-001,2022-08-04 07:00:00.185289,2022-08-04 11:09:49.866819,0
AA9001F,2208AR211-003,2022-08-07 07:00:00.600342,2022-08-07 11:37:43.355554,5
AA9001C,2210AR032-007,2022-08-06 08:00:00,2022-08-06 11:26:47.387034,0
A103451D,2108AR110-007,2022-08-05 15:23:33.219715,2022-08-05 18:15:29.179277,0
A107070A,2212AP008-011,2022-08-09 07:00:00,2022-08-09 10:09:13.681188,0
AA9001C,2002AR077-002,2022-08-07 07:00:00.387034,2022-08-07 14:29:43.658282,0
AA9001C,2113AR036-009,2022-08-07 14:29:43.658282,2022-08-07 17:35:52.956826,0
A110372B,2107AR164-031,2022-08-03 12:55:51.651764,2022-08-06 08:00:00,0
A103958A,2200AR024-006,2022-08-06 07:00:00,2022-08-06 18:09:01.862786,0
A103958A,2114AP012-001,2022-08-07 07:00:00.862786,2022-08-07 11:13:42.025630,0
A109742A,2002AP004-004,2022-08-08 07:00:00,2022-08-08 12:40:13.439850,0
A112522A,2116AR014-001,2022-08-02 16:59:14.820122,2022-08-02 19:46:48.011475,0
A112522A,2208AR189-001,2022-08-03 07:00:00.011475,2022-08-05 08:00:00,0
A104161C,2002AP005-006,2022-08-05 15:47:06.007355,2022-08-07 20:00:00,0
A101602B,2212AP008-009,2022-08-06 07:00:00,2022-08-06 10:02:01.032443,0
A110372A,2003AR127-003,2022-08-06 07:00:00.043011,2022-08-06 13:43:07.773631,0
A103451F,2108AR110-004,2022-08-07 11:39:46.792449,2022-08-07 14:55:43.998015,0
A109742A,2107AR164-064,2022-08-08 12:40:13.439850,2022-08-08 15:54:35.157233,0
A115178B,2117AR039-001,2022-08-03 13:31:45.131663,2022-08-05 20:00:00,0
A106626A,2121AP013-004,2022-08-06 15:59:22.124175,2022-08-09 08:00:00,2
AA9001D,2212AR049-002,2022-08-11 16:15:46.922861,2022-08-11 19:02:35.037495,0
A115178B,2212AP009-006,2022-08-06 07:00:00,2022-08-06 10:22:27.933495,0
A127343A,1906AR164-001,2022-08-10 09:50:02.674382,2022-08-10 13:54:35.733204,0
A110372B,1808AR366-001,2022-08-06 08:00:00,2022-08-06 10:31:02.436841,0
A103958A,2208AR163-003,2022-08-07 11:13:42.025630,2022-08-10 08:00:00,0
A103451A,2021AR009-003,2022-08-07 11:30:46.147014,2022-08-07 15:33:15.454230,0
A101602B,1810AR095-004,2022-08-06 10:02:01.032443,2022-08-08 08:00:00,1
A118173B,2118AP002-004,2022-08-07 13:47:16.002539,2022-08-07 17:15:44.683195,0
A127343A,2208AR163-007,2022-08-10 13:54:35.733204,2022-08-12 08:00:00,0
AA9001F,2203AP001-001,2022-08-07 11:37:43.355554,2022-08-07 16:35:21.559140,0
A103761D,2208AR196-002,2022-08-05 14:13:20.564581,2022-08-05 17:35:44.460705,0
A110372B,2008AZ054-001,2022-08-06 10:31:02.436841,2022-08-06 13:50:14.384064,0
A125695B,2110AR005-003,2022-08-05 07:00:00.498950,2022-08-05 10:12:26.756938,0
A121837A,2203AP002-012,2022-08-08 07:00:00,2022-08-08 12:01:08.775939,0
A120540A,1908AR107-001,2022-08-04 07:00:00.140712,2022-08-04 10:12:55.598193,0
A115178B,2208AR128-002,2022-08-06 10:22:27.933495,2022-08-09 08:00:00,3
A114833A,2205AR010-004,2022-08-06 10:27:15.145277,2022-08-06 12:56:13.836624,0
A103958A,2017AR038-001,2022-08-10 08:00:00,2022-08-10 10:36:21.311735,0
A115178C,2108AR188-001,2022-08-08 13:09:21.345075,2022-08-10 08:00:00,0
A104877A,2108AR182-002,2022-08-06 17:28:19.129935,2022-08-06 19:53:29.569560,0
A103296A,2102AR050-002,2022-08-06 12:06:15.427809,2022-08-08 08:00:00,1
A104877A,2105AP003-008,2022-08-07 07:00:00.569560,2022-08-07 09:37:14.244345,0
A103451F,2107AR108-009,2022-08-07 14:55:43.998015,2022-08-07 17:26:57.712102,0
A127343A,2001AP001-003,2022-08-13 07:00:00,2022-08-16 08:00:00,0
A121837A,2104AR049-007,2022-08-08 12:01:08.775939,2022-08-08 15:53:51.743315,0
AA9001F,2103AR088-002,2022-08-09 07:00:00.559140,2022-08-09 11:03:25.411282,0
A110372A,2112AP002-001,2022-08-06 13:43:07.773631,2022-08-06 17:34:06.985798,0
A104161C,2104AR050-003,2022-08-09 07:00:00,2022-08-09 10:55:55.137976,0
A104877C,2203AP002-003,2022-08-04 11:09:49.866819,2022-08-04 15:50:33.399055,0
AA9001C,1806AR024-008,2022-08-08 07:00:00.956826,2022-08-08 10:12:56.454463,0
A112522A,2104AR042-012,2022-08-05 08:00:00,2022-08-05 13:20:14.113829,0
A107070A,2204AR010-002,2022-08-09 10:09:13.681188,2022-08-09 13:20:37.086400,0
A127343A,2108AR132-003,2022-08-17 07:00:00,2022-08-17 11:00:04.585214,0
A115178B,2209AR030-002,2022-08-09 08:00:00,2022-08-12 08:00:00,0
A110372B,1907AR341-004,2022-08-07 07:00:00.384064,2022-08-07 10:39:56.124862,0
A103451F,2210AR049-003,2022-08-07 17:26:57.712102,2022-08-10 08:00:00,0
A103451A,2204AR004-002,2022-08-07 15:33:15.454230,2022-08-09 14:00:00,5
A110372A,2204AP005-001,2022-08-07 07:00:00.985798,2022-08-07 12:28:24.101369,0
A104877A,2117AP040-002,2022-08-07 09:37:14.244345,2022-08-07 13:57:40.426165,0
A109742A,1902AR067-009,2022-08-10 07:00:00.157233,2022-08-10 12:56:35.785477,0
A114833A,2112AP002-008,2022-08-06 12:56:13.836624,2022-08-06 17:16:30.043678,0
A129527A,2212AR044-003,2022-08-07 13:29:38.691163,2022-08-07 15:52:05.521688,2
A114833A,2102AR072-001,2022-08-08 07:00:00.043678,2022-08-08 13:48:59.886638,0
A103761D,1808AR303-001,2022-08-06 07:00:00.460705,2022-08-06 11:29:52.975093,2
A103958A,2202AP001-001,2022-08-12 07:00:00.311735,2022-08-12 13:57:09.994908,0
A121837A,2203AP002-005,2022-08-09 07:00:00.743315,2022-08-09 11:46:13.025431,0
A107070A,2204AR020-004,2022-08-09 13:20:37.086400,2022-08-12 08:00:00,0
A104877A,1912AR072-001,2022-08-07 13:57:40.426165,2022-08-07 17:23:34.059150,0
A101602A,2107AR187-002,2022-08-07 14:22:49.927616,2022-08-07 18:32:21.043998,0
A101602A,2107AR100-012,2022-08-07 18:32:21.043998,2022-08-10 20:00:00,0
AA9001D,1905AP004-003,2022-08-13 07:00:00.037495,2022-08-13 12:15:40.236552,0
A103628A,1802AR008-002,2022-08-10 07:00:00.060922,2022-08-10 11:27:02.324616,9
A110372B,2102AR074-004,2022-08-07 10:39:56.124862,2022-08-07 16:59:04.761850,0
A120540A,1901AR002-010,2022-08-04 10:12:55.598193,2022-08-06 08:00:00,0
A103958A,1901AR002-013,2022-08-13 07:00:00.994908,2022-08-15 08:00:00,0
A127343A,2003AR127-001,2022-08-17 11:00:04.585214,2022-08-17 16:39:00.306393,0
A129527A,2108AR111-002,2022-08-07 15:52:05.521688,2022-08-07 18:43:51.462441,0
A104161C,2107AR164-034,2022-08-09 10:55:55.137976,2022-08-09 13:12:50.340890,0
A104877A,1906AR062-004,2022-08-08 07:00:00.059150,2022-08-08 12:10:21.766188,7
A103296A,2202AP001-012,2022-08-09 07:00:00,2022-08-09 13:00:30.343171,0
AA9001C,2117AR021-001,2022-08-08 10:12:56.454463,2022-08-10 08:00:00,0
A114833A,2108AR254-001,2022-08-08 13:48:59.886638,2022-08-10 08:00:00,0
