"idPedido","idCamion"
"2202AP001-005","A121944A"
"2202AP001-005","A127898A"
"2202AP001-005","A139955A"
"2202AP001-005","AA9001B"
"2204AR043-006","A104715A"
"2204AR043-006","A104967C"
"2204AR043-006","A106022A"
"2204AR043-006","A112522A"
"2204AR043-006","A121944A"
"2204AR043-006","A127898A"
"2204AR043-006","AA9001B"
"2102AR065-001","A102966A"
"2102AR065-001","A103958A"
"2202AR002-001","A104715A"
"2202AR002-001","A104967C"
"2202AR002-001","A106022A"
"2202AR002-001","A112522A"
"2202AR002-001","A121944A"
"2202AR002-001","A127898A"
"2202AR002-001","AA9001B"
"2114AR067-001","A102966A"
"2114AR067-001","A103958A"
"2210AR046-004","A104715A"
"2210AR046-004","A104967C"
"2210AR046-004","A121944A"
"2210AR046-004","A127898A"
"2210AR046-004","A139955A"
"2210AR046-004","AA9001B"
"2210AR046-003","A104715A"
"2210AR046-003","A104967C"
"2210AR046-003","A121944A"
"2210AR046-003","A127898A"
"2210AR046-003","A139955A"
"2210AR046-003","AA9001B"
"2113AR062-002","A102966A"
"2113AR062-002","A103958A"
"2113AR036-009","A102966A"
"2113AR036-009","A103958A"
"2108AR094-001","A102966A"
"2108AR094-001","A103958A"
"1803AR007-002","A104715A"
"1803AR007-002","A104967C"
"1803AR007-002","A106022A"
"1803AR007-002","A112522A"
"1803AR007-002","A121944A"
"1803AR007-002","A127898A"
"1803AR007-002","AA9001B"
"1908AR078-003","A104715A"
"1908AR078-003","A104967C"
"1908AR078-003","A106022A"
"1908AR078-003","A112522A"
"1908AR078-003","A121944A"
"1908AR078-003","A127898A"
"1908AR078-003","AA9001B"
"2205AR010-005","A104715A"
"2205AR010-005","A104967C"
"2205AR010-005","A106022A"
"2205AR010-005","A112522A"
"2205AR010-005","A121944A"
"2205AR010-005","A127898A"
"2205AR010-005","AA9001B"
"2015AP002-002","A104715A"
"2015AP002-002","A104967C"
"2015AP002-002","A106022A"
"2015AP002-002","A112522A"
"2015AP002-002","A121944A"
"2015AP002-002","A127898A"
"2015AP002-002","AA9001B"
"2104AR027-002","A104715A"
"2104AR027-002","A104967C"
"2104AR027-002","A106022A"
"2104AR027-002","A112522A"
"2104AR027-002","A121944A"
"2104AR027-002","A127898A"
"2104AR027-002","AA9001B"
"2108AR110-011","A102966A"
"2108AR110-011","A103958A"
"1808AR293-001","A102966A"
"1808AR293-001","A103958A"
"1902AR031-001","A104715A"
"1902AR031-001","A104967C"
"1902AR031-001","A106022A"
"1902AR031-001","A112522A"
"1902AR031-001","A121944A"
"1902AR031-001","A127898A"
"1902AR031-001","AA9001B"
"2208AR180-007","A104715A"
"2208AR180-007","A104967C"
"2208AR180-007","A121944A"
"2208AR180-007","A127898A"
"2208AR180-007","A139955A"
"2208AR180-007","AA9001B"
"2204AP003-003","A104715A"
"2204AP003-003","A104967C"
"2204AP003-003","A106022A"
"2204AP003-003","A112522A"
"2204AP003-003","A121944A"
"2204AP003-003","A127898A"
"2204AP003-003","AA9001B"
"2102AR066-001","A102966A"
"2102AR066-001","A103958A"
"2005AR130-004","A104715A"
"2005AR130-004","A104967C"
"2005AR130-004","A106022A"
"2005AR130-004","A112522A"
"2005AR130-004","A121944A"
"2005AR130-004","A127898A"
"2005AR130-004","AA9001B"
"2104AR050-007","A104715A"
"2104AR050-007","A104967C"
"2104AR050-007","A106022A"
"2104AR050-007","A112522A"
"2104AR050-007","A121944A"
"2104AR050-007","A127898A"
"2104AR050-007","AA9001B"
"2107AR164-101","A102966A"
"2107AR164-101","A103958A"
"2002AP005-009","A104715A"
"2002AP005-009","A104967C"
"2002AP005-009","A106022A"
"2002AP005-009","A112522A"
"2002AP005-009","A121944A"
"2002AP005-009","A127898A"
"2002AP005-009","AA9001B"
"2109AR033-001","A102966A"
"2109AR033-001","A103958A"
"2109AR032-005","A102966A"
"2109AR032-005","A103958A"
"2104AR042-011","A102966A"
"2104AR042-011","A103958A"
"2207AP005-004","A104715A"
"2207AP005-004","A104967C"
"2207AP005-004","A121944A"
"2207AP005-004","A127898A"
"2207AP005-004","A139955A"
"2207AP005-004","AA9001B"
"2201AP003-003","A104715A"
"2201AP003-003","A104967C"
"2201AP003-003","A106022A"
"2201AP003-003","A112522A"
"2201AP003-003","A121944A"
"2201AP003-003","A127898A"
"2201AP003-003","AA9001B"
"2017AR080-001","A104715A"
"2017AR080-001","A104967C"
"2017AR080-001","A121944A"
"2017AR080-001","A127898A"
"2017AR080-001","A139955A"
"2017AR080-001","AA9001B"
"2117AP011-001","A104715A"
"2117AP011-001","A104967C"
"2117AP011-001","A106022A"
"2117AP011-001","A112522A"
"2117AP011-001","A121944A"
"2117AP011-001","A127898A"
"2117AP011-001","AA9001B"
"2014AP002-001","A104715A"
"2014AP002-001","A104967C"
"2014AP002-001","A106022A"
"2014AP002-001","A112522A"
"2014AP002-001","A121944A"
"2014AP002-001","A127898A"
"2014AP002-001","AA9001B"
"2107AR164-047","A102966A"
"2107AR164-047","A103958A"
"2208AR187-001","A104715A"
"2208AR187-001","A104967C"
"2208AR187-001","A121944A"
"2208AR187-001","A127898A"
"2208AR187-001","A139955A"
"2208AR187-001","AA9001B"
"2108AR060-001","A102966A"
"2108AR060-001","A103958A"
"2005AR131-004","A102966A"
"2005AR131-004","A103958A"
